RPL10P9,HADHB,CDIPT,SGTA,SPEN,UNC119B,GCC2,GNG11,TRIM16,AOC3,MAFG,CSF2RB,BMP6,ANXA11,CLC,CD70,AANAT,UBN1,SEPT5,BOLA2B,HNF1A,SBF1,PKN2,SP3,TRAF3IP3,GLG1,PCM1,SCFD1,KIR3DL3,PIGG,ZNF768,YIPF2,LRRFIP1,EDEM3,EXD3,LSG1,CDC14B,TAF1D,CCDC28B,target
13.4329,9.86284,10.4702,6.48493,9.59341,8.4701,8.708060000000001,10.2286,4.97455,4.94181,6.3265400000000005,12.0016,5.9026,8.856710000000003,10.8769,6.1944300000000005,4.27415,9.61936,6.54346,8.14989,4.01463,6.2392699999999985,10.0881,8.64734,7.90246,9.25889,5.11824,4.8029,5.99579,8.08146,5.55544,4.68686,7.93796,9.41253,6.0027,7.1204100000000015,5.8872800000000005,8.78626,6.3489,0
13.3236,9.03248,8.9459,7.04471,8.03013,7.749519999999999,7.17027,6.561560000000001,6.30666,4.29258,6.31839,9.26823,5.16637,8.26269,11.7775,6.49255,4.00341,9.39768,7.0888800000000005,8.13221,4.65651,5.83934,6.932060000000001,9.59937,3.60785,7.3103,5.59697,5.5183,6.14575,6.23793,6.3866,4.9490300000000005,6.57305,6.07463,6.212999999999999,6.8202,3.9215,7.19958,6.68588,0
7.41118480958961,2631.56799694131,2262.35198841105,1483.36338194428,6031.15386113919,959.7803258753993,2359.5297156842607,2600.09067069769,236.18834736208905,55.93423105477221,869.7356554947729,4061.09386603328,374.264832884275,7433.146535627091,663.30104045827,32.8443914235181,123.565670106816,2487.6920098399105,1302.80771832942,272.16755665863496,4.5012468037594,8561.93502424662,1306.35240279009,2813.1758001617,14844.7458777144,6587.443793502529,5075.5261321088,1546.12928945518,1.23519746826493,2333.9317297953303,612.929363526297,564.468243280311,7550.423578735641,2464.22167302469,802.056867133571,2026.6771420215,260.394693824569,3260.77120802364,337.99847950008,0
13.244000000000002,9.67829,10.6568,6.624810000000001,8.47418,8.44003,8.80408,10.4386,5.6644,4.98929,6.8280699999999985,12.1161,6.4061,8.71522,10.7407,6.6989899999999984,4.20934,9.51447,7.18445,7.50303,4.26918,5.73142,9.95503,8.60092,6.890789999999999,8.36942,5.35501,4.92902,5.7621699999999985,7.93988,5.74869,5.52107,7.768639999999999,9.001,5.76891,7.0922800000000015,5.7252,8.33981,6.08656,0
76.2575759316947,1628.22881444803,2296.7592166729896,1174.67501731845,6026.64372592448,1299.64017984091,2973.32922968541,668.583863401137,312.694726056259,83.595441648159,949.0974143545579,7883.23682841746,190.64393982923698,6457.3498574078185,879.622271212106,35.9285497956092,32.3827257149563,3020.8254720658892,540.6678105025389,358.137362886172,7.521691406764539,7461.016767336941,1502.4731660554598,4282.52543798517,14454.3101667812,7697.92156074615,3949.39247176288,907.7784974125259,1.7734319984115,1584.6199074742099,376.503794405494,569.655063416673,9044.63674634257,2099.1643680798893,328.777798274411,1383.0096949542199,399.741179778191,2473.7447262985697,372.441448700466,0
13.5956,10.1563,10.035,6.56884,5.80923,8.5583,8.51984,11.7687,4.84216,4.040030000000002,5.64418,9.2687,6.85504,8.05322,7.4348899999999984,6.68268,4.01893,7.520510000000002,6.5667300000000015,9.36334,3.97231,6.10497,6.34849,9.84051,5.85837,9.15207,4.71454,3.9462,6.86997,7.922639999999999,5.60009,4.47362,7.7393399999999986,8.7284,5.2394,6.16252,7.810589999999999,8.10718,6.344130000000002,1
13.615,10.4651,10.1657,6.70332,8.762960000000001,8.67492,8.544880000000001,10.1076,5.71915,3.62125,6.3525800000000014,9.93065,5.28078,8.526480000000001,9.71204,6.27813,3.63115,9.55322,6.48905,9.12295,4.01167,6.93325,8.288210000000001,9.50887,6.6964,9.42125,6.8224800000000005,4.78655,6.71329,7.34675,5.78376,4.43262,6.58373,8.60133,5.86406,7.673319999999999,7.578880000000002,10.0378,6.41876,0
12.7261322140238,10.0980060520921,10.7324088667894,7.104089518139241,6.424797940089411,7.95658926010463,8.402078305680849,8.05870176840815,6.066949209448231,5.455851869242129,7.8634780380797,11.955795673974901,6.30646678731588,11.3583914231771,12.109110940708003,6.73840584569036,5.51560966533978,7.661351043471968,6.09429892601843,8.57453327831141,6.35406073936741,6.523038308385121,7.27306905475021,9.24423088038969,9.668175023341,8.075233852094481,8.11552332548816,7.872565162731731,7.5215566304141985,8.76478671340158,6.203604069458129,5.28633377732764,9.39318130217263,6.22559615611513,6.25591507897195,7.255000284239969,5.716178693612322,9.5316492905372,6.21631380299316,0
13.5062,10.578,10.0198,7.49661,8.061069999999999,8.48547,8.98736,11.8686,6.5332300000000005,4.10358,7.580319999999999,9.98781,7.39948,8.3922,7.58881,6.74304,3.5106300000000004,9.27426,6.87696,8.88465,4.22878,8.036719999999999,7.4563,9.46024,7.247610000000001,9.91667,6.04333,4.20987,6.4465,8.15456,6.4424,4.93452,7.9014,7.55498,6.14159,7.602889999999999,8.54654,9.50338,6.7645100000000005,0
13.4291,9.97687,9.87345,6.657710000000002,5.57638,8.2874,8.73987,12.9262,5.19232,4.42696,6.52261,10.2157,7.984610000000001,8.00481,8.386280000000001,6.2702,3.95226,5.7977,6.70149,8.74222,3.82444,6.00588,5.46649,9.0808,5.6332,8.48621,5.04424,3.69345,7.684010000000002,7.815989999999998,5.8205800000000005,4.38275,7.224289999999999,8.992389999999997,5.60455,5.44647,8.77172,7.86068,6.53205,1
44.385565393241386,2235.4327473427497,2446.96857660405,1149.39648539464,5611.6982895455285,1321.75717034344,3393.17772793047,545.724164671,208.833860121794,24.1952476982827,848.283048125592,3778.3531308917895,130.246167301479,6945.003462288039,490.424115984339,21.0106557503579,71.36994614136141,2500.27717823796,401.25683693070295,273.483969198531,4.1164670247635,9000.9243413634,1812.0998526931894,5125.5526219647,13781.6353783323,8016.60929886429,3437.27265393906,1086.62911203306,4.365793317368,2533.77665193099,419.800448882081,540.479849358084,6669.65387589687,2647.13653074034,502.920674244853,2802.21486115713,202.902846328879,3217.44186857477,302.6018972571701,0
13.074000000000002,9.67789,10.6186,6.7500300000000015,8.01549,8.34633,7.78366,7.73204,5.46292,5.06951,6.9671,10.9083,5.91487,9.15537,10.0362,6.56669,4.51417,9.65847,7.46478,6.91423,4.255,6.58517,8.65933,6.22595,7.43055,9.34037,4.92994,4.48417,6.20517,7.953019999999999,6.34989,5.39141,9.60236,7.82662,6.13595,6.981,4.56312,7.939589999999999,6.67771,0
13.5332,10.2362,10.0771,6.26433,7.59857,8.02405,8.64685,10.5717,5.48109,3.94952,6.9249399999999985,11.06,6.12361,8.01866,10.5185,6.07262,3.53032,7.37374,5.922619999999998,8.613539999999999,4.19969,6.0395900000000005,8.5159,8.887039999999997,8.11399,8.676260000000001,5.36015,4.8958,6.10705,8.2744,5.41271,4.71036,9.44292,8.541830000000001,5.41716,6.79032,6.939889999999999,9.06492,6.23637,0
13.5319,10.3002,9.97138,6.6608100000000015,8.48203,7.757560000000002,8.7008,8.0733,5.1666,3.85109,6.83265,10.8181,4.39165,7.96208,9.2741,6.2062,3.48877,8.04695,6.2472699999999985,8.37,4.0037699999999985,6.8,8.813419999999997,8.76272,8.4857,8.406830000000001,5.27756,4.93847,7.21425,8.24953,4.95938,4.60608,9.01817,9.39883,5.79745,7.032589999999999,4.98388,9.66269,6.01299,0
13.4215,9.81646,10.7223,6.901039999999999,9.75511,8.117560000000001,8.98748,8.464160000000001,5.55769,4.76278,6.48848,11.1323,5.64888,8.60474,10.4173,6.940739999999999,4.36931,10.0121,6.9107,8.50403,4.29432,6.976560000000001,9.65123,8.0738,8.05226,8.38354,5.5191,5.1131199999999986,5.51673,8.14155,6.0074,5.46939,8.75641,9.10668,5.81465,7.36159,4.20407,9.60283,6.29793,0
13.475987192225801,9.89194283267263,10.4288153575299,8.10252834499174,6.12894325142744,8.02185850935829,8.6175107709338,7.40304010847124,6.60795764151976,4.7518592591794295,7.73890435988153,9.41998544557539,6.531727927344542,11.0203111026332,9.69208264387123,7.09322962639155,5.75109160186557,8.6344820229389,6.481629180278269,8.62577770089152,6.76668396681167,8.07108155946884,7.1631870273102916,8.37852674210067,10.1383560257833,9.980334146635188,8.34351496256218,6.98684093062775,7.59497878405476,8.67126056357738,6.82956254338297,5.53274827369939,6.7164328910189415,5.78985815598518,6.37898066761688,7.35441560953173,5.725768688062401,8.99869528534537,6.5413415072305705,0
13.5192,9.92014,10.3507,6.928939999999999,7.17288,8.11589,9.2198,10.4019,5.16959,3.94876,6.54234,10.4513,5.34685,8.42463,10.5765,6.69168,3.52525,7.26749,6.77162,8.648439999999999,3.87468,6.794969999999998,7.57775,8.91042,8.92703,8.04562,5.4408699999999985,4.89114,7.90637,8.432960000000001,5.1273800000000005,4.7396,9.34909,8.45169,5.47423,7.2035100000000005,7.946860000000001,9.12792,6.40147,0
13.6182,10.7737,10.2641,7.97648,9.32491,10.1505,7.49153,7.183160000000001,5.7335699999999985,3.88411,8.82351,8.017710000000001,4.73112,8.38373,4.0826699999999985,6.465330000000002,3.79242,9.73395,6.19603,8.71107,4.32915,7.61455,8.99643,8.27774,5.3129800000000005,8.682319999999999,4.91826,4.82175,4.95454,8.20417,6.9471,5.24111,7.50219,8.29387,6.00619,7.90002,4.5261,10.8335,7.2969,0
13.5739,10.7603,10.1002,6.68156,8.37031,8.60455,7.92851,11.3068,5.47976,3.65149,6.88317,10.6756,6.31917,8.71025,10.9758,6.2065800000000015,3.70195,9.51824,6.4111699999999985,8.87849,3.96242,6.99966,8.38215,9.67435,7.74862,9.36042,7.16018,4.9835699999999985,6.03917,7.57075,5.54319,4.53025,7.6675,8.28347,5.79839,7.725110000000001,7.588389999999999,10.1716,6.39951,0
13.4096,10.7285,10.2577,6.54132,8.77557,8.15807,8.1382,10.3551,5.49655,3.71969,6.8955199999999985,11.1132,6.07651,8.57126,10.4136,6.69143,3.71396,9.53782,6.659910000000001,8.88538,4.16491,6.77384,8.15682,9.54805,5.69532,8.93127,6.4968900000000005,4.68676,5.72503,7.399610000000001,5.4471300000000005,4.4392,6.59237,8.58273,5.9741,7.8083399999999985,7.1615,9.54607,6.32506,0
11.4693,9.14882,7.498369999999999,5.64562,8.76914,9.39918,9.78607,8.25434,6.44503,3.90267,7.1486800000000015,10.1296,4.51432,8.6575,9.28155,5.51613,3.96376,7.81326,6.560739999999999,8.00845,3.94671,10.9021,10.0753,8.86244,9.16909,9.93839,5.72626,5.31314,5.106,8.61835,6.02471,4.96481,7.276910000000001,8.09167,5.47696,9.3604,5.67945,11.0299,5.34996,0
1837.4215980770896,2748.04021740604,1687.3115282030499,1059.54887788115,6464.593049144929,1064.83783994139,2815.9252274877504,1156.9346457659801,180.653143911474,14.970116864634301,922.787913334108,5689.35041957178,211.51713745306,4850.92199555037,967.851144103396,21.9764933072495,16.5115582617805,2308.03531694528,485.577159507181,132.16530208767298,5.239867328444388,6507.07163654029,2035.71662562364,4331.2448470567215,13280.4162160632,7956.85638968393,5034.3442505352505,1254.19245171148,2.1365367419501,2218.53497195529,380.995033217768,400.933858974058,9841.03766045943,3076.63564624539,362.250335365261,1503.20748838896,381.0990754953849,2985.21969902211,213.15538239454,0
13.521,10.5073,10.093,7.54666,9.9708,10.0111,7.208069999999998,7.721310000000001,6.4497,3.72301,8.45341,8.092130000000001,5.38057,8.498439999999999,5.50756,6.35562,3.5729800000000003,10.004,6.0968800000000005,7.9504899999999985,4.28809,7.00881,8.560210000000001,8.2171,4.47107,8.51953,6.0984300000000005,4.18895,5.4870199999999985,7.98418,6.79277,4.48198,6.02568,7.127210000000002,5.61851,8.09296,6.20028,10.5837,6.3122099999999985,0
0.0,1719.0684365096695,333.069644316893,570.863638117837,11356.525538768301,919.6661485232672,18812.5168332411,397.19690749747804,198.604412789401,60.8716037525704,870.999484744839,2229.48149294511,149.628972002474,3018.7204742630897,214.921614330827,21.1152840042724,5.80622334372097,3221.50390190467,151.16051370277,118.397597848633,15.4080871511425,1624.7245634795402,4958.49378072498,5638.81942084554,19907.1522540479,9068.10587286746,12425.0727580144,2112.33616813271,0.0,1399.67184758897,133.546308867262,213.276515337296,17148.2507200765,2502.069028603,72.719516499883,2548.55073690091,250.885174501529,4709.6121261125,163.96087426338002,0
13.5223,10.1292,9.75673,6.74267,7.1455,8.11168,8.793439999999999,11.3848,4.7903400000000005,3.65882,5.99409,9.54537,6.19801,7.93881,6.70532,6.54426,4.02468,7.61468,6.48356,8.714789999999999,4.08333,6.1475300000000015,6.39354,9.93933,7.11498,8.3828,5.18339,4.21004,5.89749,7.64567,5.96226,4.17582,7.28689,8.748,5.60034,6.5456,7.28757,8.95331,6.0748,1
13.6483,9.82477,10.2181,6.24528,9.00733,8.34903,9.07734,8.62004,4.79044,5.65885,6.49896,11.4239,5.15061,8.47615,11.1084,6.09796,4.09019,9.46934,6.04321,8.555760000000001,4.4084,7.01947,9.7448,8.31548,8.714960000000001,7.88295,5.65292,5.30194,5.90222,8.68265,5.36271,4.3080300000000005,8.51244,9.74927,5.38237,6.99843,5.6788300000000005,10.2779,6.20273,0
13.6797,9.84443,9.77319,6.6931,8.94843,7.8124600000000015,8.995339999999997,10.8266,5.4505,4.08277,6.44281,10.1931,5.29104,8.30931,9.05731,6.43118,3.67433,9.47477,6.7626800000000005,8.011439999999999,4.19677,7.0812300000000015,8.772730000000001,7.90687,9.76482,9.04697,6.03777,4.85716,6.26001,8.174380000000001,5.7035,4.79954,9.048,8.85851,5.85144,8.032810000000001,6.22075,9.46293,6.63797,0
13.4328,9.79098,10.5387,6.96956,8.19466,8.62926,9.02876,10.5943,5.6375199999999985,5.35588,6.56629,11.8371,5.4804900000000005,8.420110000000001,10.2292,6.33581,4.45012,9.04813,6.9576699999999985,8.30606,4.248469999999998,6.15436,9.34497,8.89672,7.314489999999998,7.90907,5.14652,4.06731,5.90276,8.44777,5.40445,5.1489400000000005,8.00036,9.41468,5.22342,6.8094,5.39107,8.79654,6.17381,0
13.3398,10.0251,9.74043,6.3956300000000015,7.34592,7.739719999999998,7.930460000000001,11.4248,5.60296,3.71423,5.87412,9.42657,6.09964,7.77638,5.573169999999998,7.23893,3.81289,7.76584,5.94793,9.18634,3.4657,6.78561,7.14892,9.60991,6.75053,8.57828,4.76539,4.2138,6.49851,7.68423,5.47906,4.643669999999998,6.79103,9.05442,5.11422,7.1256,6.939610000000001,8.56776,6.1582300000000005,1
13.5157,10.2966,9.85445,6.6416,5.60668,8.37602,8.73161,12.0445,4.54291,3.74507,5.9347900000000005,9.57179,6.592230000000002,7.65255,6.403980000000002,6.62472,3.31197,6.47628,6.4324,9.20991,3.87414,6.41819,5.08741,9.68006,4.81607,8.7789,4.5754,3.74023,7.4227,7.98755,5.83574,4.03143,7.392239999999998,9.12383,5.54375,5.03811,6.1041,7.82898,6.31432,1
