WARS,STMN1,SDCBP,CST3,SOX4,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,GPS2,GYPB,ZNF423,ADAM10,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,MED28,LPAR6,TMEM106B,DPPA4,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
8.4657,10.7357,9.69576,7.65775,12.1881,5.72739,11.0893,4.2278,4.15864,8.93816,3.34942,4.53474,7.95676,8.98801,10.5528,5.24193,4.7981,4.35674,8.74108,11.1163,5.9721,5.15754,6.31769,8.29817,3.10004,4.57664,8.74031,3.44351,4.19757,7.12324,3.05526,3.97167,4.85599,8.09634,3.64338,3.82749,5.05849,4.33555,2.93614,4.72351,6.37879,13.0325,9.44384,5.71936,7.01967,4.78476,3.96408,6.92342,5.89495,4.00839,11.5687,5.54791,6.47353,7.53954,5.21109,8.18222,7.08815,9.74704,4.37032,11.616,5.91795,6.14158,7.37538,7.22978,7.69059,3.25341,5.21664,5.17473,11.0367,5.59781,6.93599,7.26399,8.68364,7.54815,1
6.86509262476715,8.90326609264141,8.93361721476728,4.39030803938487,10.539291282421,7.32995109867495,6.56372203156722,6.12054343831583,8.91318419961558,7.13964858057897,4.51398268043026,7.12552857027707,7.73830554615432,6.32228846446022,7.86160022831834,7.82903907400073,6.45421118775407,5.90322675557424,7.47174270300319,7.67155867795314,6.06577678720568,8.52289079069903,7.68149864303949,5.90828148901362,4.94182804373527,4.21173219791858,6.54380303060491,4.84215504179758,5.44868309508322,10.4333870111185,6.54828109699522,7.11393247561848,7.56123415849857,7.93081961248094,5.75260649834125,6.32559848400497,5.75003314816593,6.48974083938474,4.12990208992627,5.55153124707793,7.13360076294127,10.9261541344426,8.83955347654422,6.56376967799635,7.79042852115054,6.28815277325341,5.4733331455265,7.90599935936346,5.67996666251897,5.31958369620428,10.7471651214312,7.63395095393992,8.24271670398206,7.75466079509024,8.74636693219021,6.90892454183676,5.41591146487057,9.593174977257,5.78533193293628,8.30334775109986,5.63857443214339,6.94724702423657,6.12421678873877,6.52092314038881,5.40079340574181,5.73374109058957,5.06053731520526,7.09487454377639,5.59728441967069,6.36268074780073,7.76875964837838,6.98992271621284,7.20689117653333,7.38445665049058,1
5.93469,8.86388,7.23367,5.55699,9.96122,4.81478,9.06784,5.62053,4.72994,7.8397,3.44297,5.53258,8.60893,4.49649,8.43298,4.86747,5.46394,4.58049,7.31453,9.93023,5.61164,5.05661,6.32131,5.68099,3.04371,5.00513,5.6048,4.10328,3.91379,9.85404,3.81197,4.45434,6.00845,6.75967,3.70386,4.14971,5.24563,4.40117,3.51362,5.21619,6.29899,11.8262,8.19619,5.89411,7.05206,5.62074,7.07468,7.35602,6.0401,4.59589,12.0406,5.70404,7.70436,10.0524,6.25864,8.23337,5.53403,8.02968,3.73218,9.69166,7.18642,6.23311,6.49691,10.4551,5.10419,3.78423,5.66914,5.90979,6.50641,6.85448,6.90292,5.50572,7.05726,7.04296,1
8.21201,10.7253,10.7822,4.81532,12.99,5.22357,7.16025,4.23745,9.35023,6.34401,3.68226,8.25764,6.33946,7.47393,9.22544,5.8056,5.20021,3.83372,7.08359,8.75365,5.75746,5.13648,7.12629,4.60188,2.90138,4.41422,5.13091,5.23484,4.47806,4.62533,6.50756,4.53777,5.66652,8.82432,3.83583,4.55656,5.27271,3.884,3.03926,4.77697,5.64251,11.312,8.68579,5.65926,5.34064,5.91112,4.77726,7.18101,6.46627,6.22469,5.69938,4.89097,7.25816,7.61298,7.76507,10.3101,7.02748,7.80176,4.072,8.80287,5.39351,4.18522,5.88014,10.3807,8.14447,3.34055,5.11278,8.32152,9.6373,6.11372,5.89813,6.37672,5.58397,6.05106,1
8.84417,10.622,11.1786,9.08204,12.8446,7.03908,8.97361,4.3722,9.48157,7.72252,3.35074,4.67778,6.31383,7.93436,9.65588,8.34507,6.55109,3.72215,8.38972,9.9112,5.93367,8.80489,8.32252,6.83892,4.46784,3.92725,9.8312,7.94127,6.70022,5.37195,3.84314,8.57077,5.79911,8.95187,9.1332,5.17363,10.6888,9.64433,8.33305,4.22413,8.27143,11.9544,9.78964,5.19159,5.9491,6.25086,3.94686,8.70234,7.36666,5.36068,11.3629,5.78549,6.9527,9.46726,5.88381,8.29429,9.86068,8.88465,4.37155,12.0302,4.40841,5.92297,6.44101,10.6714,9.32527,3.7204,5.0968,6.11776,10.4004,5.20799,5.80578,6.81065,7.25527,6.56745,1
9.97219,8.22446,11.8538,9.3075,8.34779,9.98557,8.09004,3.79705,3.22675,8.8878,3.26234,5.07059,7.1266,11.4439,6.904,10.376,9.7085,3.57553,7.15632,8.18443,7.18085,4.08974,6.62289,7.5036,2.86269,5.44054,3.51448,4.95344,8.72356,3.60465,3.25545,4.57877,9.9633,10.038,5.24531,9.71438,5.64721,4.37737,3.27984,5.70935,7.77035,10.9795,8.71264,4.62558,4.82641,7.39333,3.31947,7.89582,6.27969,3.06529,5.14995,6.59244,7.21686,11.6678,4.81499,4.93445,7.63591,7.14189,4.05634,8.38986,5.07118,5.34543,9.81038,9.36413,9.27633,5.53262,3.93301,8.89696,4.32674,5.48573,5.85957,7.21237,7.26852,8.20957,0
7.57454213474588,9.5672815915714,8.91284478387693,6.07728895412776,11.105690213443,6.77290509924417,8.98513092637557,5.09590425689298,6.82283847694835,7.52785033557432,4.17401569745378,11.5604130042318,8.68912174883705,6.95360872492113,7.93652452500897,9.69625982130691,8.20616172099642,6.06061405809396,7.48262032603636,8.35363336277338,6.25888025776051,8.16509057471719,7.62490106875046,6.53795725675765,4.33648147622379,4.11229481137963,6.940563429782,4.0247969245235,5.4005027775147,10.2618937081734,6.02510172609037,6.47708425609129,7.4596771887903,8.60225814176899,5.06627465960708,6.43674682100332,6.33469978426309,5.61957224927248,3.95225914465471,5.10634485574852,7.05101859932414,12.3252713203199,9.71238507664337,6.49193724244899,8.51174985315864,6.19589452067616,4.93016008783948,8.50183526300457,6.58535516951947,5.51313084886437,11.8196972492169,7.29518800647509,7.9690202714172,8.33367846807028,9.08628963998586,7.67454305952544,7.39341962567331,10.4438117964725,6.15289550579753,10.4297360509177,5.99159801568096,5.62538931595472,8.07684673263185,7.6892051098881,5.05334426899352,4.56785588093478,5.08591949604768,6.79212959453244,4.70635329892759,6.44343541982221,7.25255190097932,6.97242326283499,7.10981109494784,7.68341545874138,1
10.9943,6.7952,11.8226,11.5182,9.06109,11.894,6.14713,4.29915,3.89341,9.57324,3.20994,5.34131,7.22385,10.9955,6.40157,11.403,9.60793,4.67274,7.33144,8.53714,8.64888,5.58567,8.81709,4.82763,2.76982,6.34072,5.18951,4.58034,7.15068,4.09582,2.93349,4.60564,12.0846,10.1724,4.29915,11.0185,7.60603,4.52869,3.08974,6.56599,10.2549,11.7856,10.3359,4.90519,6.56499,8.75128,3.92022,7.65339,5.91269,3.70293,4.97702,6.57665,7.96971,7.6722,5.12223,3.75328,7.59284,7.5278,5.53784,9.16595,5.66269,3.9066,7.42664,10.8908,7.29283,3.88247,5.04958,9.3357,4.26578,6.404,5.72296,7.57068,8.15428,7.61024,0
7.80785326606054,9.0504412020358,8.66501960415298,7.06321104637726,11.0756080476848,7.06236515652772,10.5415263805065,5.37808671824813,6.34015111187966,7.30293993208063,4.19242362121627,6.75678260856502,7.25276385787398,7.45964379030136,8.32338608012148,6.49414277898077,5.95314350766716,5.6883708104238,7.6142492625481,9.65337375304438,5.90717880319089,6.62267829695924,7.66612956643595,6.98357177938785,4.26907722560748,4.11938194270862,7.82711887775281,4.11780757724569,5.98164138049367,6.05376634697775,5.13382836955525,6.21606621806254,7.18571528620934,8.5526205357682,5.63966456430745,6.28737481439326,7.62394553428662,7.07732024827166,4.13976857428161,5.75609987831001,7.32062786274432,11.7680507326001,8.2025933056135,6.73337547985598,8.56621104791988,6.12337010087396,5.01008425613705,7.42096472235428,5.92201255659274,4.88965937769556,12.3007120317265,6.99712675670081,7.8262893599025,7.58954615790537,7.61043661937427,7.27862639528371,6.78250802463579,11.10958541308,6.14086055820955,9.5019444443809,6.46465174592678,5.47716461520352,7.36061580864755,7.72632210998938,5.056099579155,4.5370919071586,4.67213167670701,7.40967370914007,5.33071797286468,6.61863474402675,7.22724786654134,6.72447640965019,6.85555407251345,7.0202084152454,1
7.93762750304837,10.1374718029637,8.31888593352299,6.49607037944038,11.2388549104815,6.82920411239052,9.15136407257385,5.56039743222525,8.32136459177281,7.74865124420401,4.1406993500221,6.38804848193976,8.4219494081771,7.60200721706838,8.7356081177383,7.98622161497304,7.28455187634694,5.12867602293996,7.97867583955101,9.43583530961763,5.96034979169407,7.50462140980404,7.50811795472322,6.1649396660653,4.25466316143733,4.20668050751613,7.05165267988104,4.23150273218248,5.74537669079451,7.82409708067598,7.08369996429647,6.47353008449538,7.21817778947161,8.67503269374682,5.18473749568678,5.98686631817367,6.26402314295066,6.14772984688248,4.10662874869024,5.29779154426283,7.36296078204146,11.9554663851877,7.88970458891332,6.53196529369983,8.11054333668255,6.08557858804826,4.94126954783242,7.85161982142488,6.44959452173292,6.60398385691524,12.2225070819318,7.4354669575234,7.97717315980077,7.69067859367966,10.3116401474973,8.24937026665439,7.44833497198744,10.6486479489679,5.79285428170641,10.3540778392488,5.67143868724512,5.23030519873068,6.91613556194283,6.66454299268009,4.85884602971538,4.83669068169766,4.69730966236283,6.87601075350882,6.48270162744552,6.51676460422025,7.00990354519893,6.55949556317533,6.97047977023615,7.4155807616801,1
9.25558,6.14945,12.4304,10.8342,6.54112,10.1747,6.22419,3.92074,4.27115,9.36636,3.45901,5.08575,6.15382,10.7979,5.80484,9.18191,9.54039,3.91816,6.65845,7.50431,8.82337,5.22804,7.96797,4.53388,3.15014,4.65553,6.27866,3.33678,7.43964,4.36642,3.40571,6.85963,10.2821,10.5356,7.18956,9.70083,8.90211,6.19986,5.48688,5.67343,10.8483,10.8834,10.1386,5.65095,6.30989,7.44497,5.39698,6.8877,5.8271,3.93995,4.33033,6.51945,8.10991,8.35441,6.66409,3.62409,7.8392,7.3163,4.92697,8.21194,5.32844,3.87765,6.95001,10.3391,9.58863,3.31092,4.92243,7.47895,4.03768,5.98717,6.26663,7.98094,7.58765,7.64569,0
10.4567,6.92985,11.7623,11.3739,8.70339,11.574,6.40224,3.96349,4.18026,9.08109,2.90624,4.78303,6.53394,10.6767,6.36818,10.7564,9.02181,5.10628,7.31115,8.07108,9.08081,5.25328,8.60067,4.48471,2.86626,5.16506,5.66348,4.80399,7.56587,4.51499,3.03429,4.78929,10.8825,9.92203,6.03504,10.2783,7.14363,4.99137,3.51654,6.18779,9.9941,11.359,10.3883,5.44882,6.82693,8.67718,3.61432,6.48659,5.76082,3.68349,5.09778,6.50705,7.65308,9.09577,4.66179,3.70953,8.20526,7.8929,5.2091,8.86825,5.7817,3.76567,7.30991,10.5099,10.0686,3.44599,5.42254,9.09065,3.88232,5.86754,6.05418,7.89062,7.63918,7.86892,0
7.38355,8.92808,9.99712,4.58378,13.0645,5.38441,9.54582,5.45237,8.91496,6.84664,3.43782,5.02077,6.54415,5.63462,9.03659,4.77727,5.40125,4.73303,7.67766,7.3304,5.30164,5.02023,6.71605,4.99746,2.97831,4.41111,6.59769,4.14921,4.56375,4.68928,3.89952,4.9892,5.60505,7.61336,3.88365,4.31286,6.05099,4.31642,3.01873,5.09285,5.43372,12.1079,7.91405,5.71655,5.83788,5.52869,4.26692,8.4914,7.0833,5.6044,9.86253,5.39894,7.86559,7.7482,6.13238,3.95715,6.20528,6.39972,4.36999,10.9901,5.86394,4.7885,5.46589,6.27412,5.83866,3.36164,5.44755,5.17019,7.42289,5.96089,6.05385,5.13834,5.50441,6.18087,1
7.58560816818368,9.17018569190108,9.05139934126206,7.47889167903713,11.3054636260891,6.65894897641186,7.24458117170074,5.62839418311862,7.82142493305203,7.36698987328835,4.24577907815541,6.2753343421932,8.04592407972992,5.84977739169586,8.5256236205919,9.42589931307997,7.76870597465797,7.08202567822036,7.64062347271589,8.19726948484569,6.37319038346532,5.91825458380461,7.27311184965324,6.51208620504001,4.11327560315868,4.22194090716026,7.23175228210594,4.06817467550198,5.16575613535013,10.5669661543746,4.55871567735298,6.15001033875131,7.16372516846432,8.481835048867,4.8289932773657,6.39716524402792,6.77240329639285,5.61903668799848,4.09852835087414,5.87928234385872,6.99050338486388,11.9344811292492,9.10210964028741,6.85419002265375,8.37087362478769,6.34319794544202,5.61176330451205,8.30345823751984,6.18385769671449,5.55786760653537,10.937062960313,7.29485118301727,8.06039090800122,8.07939911721231,6.26845115724562,7.37473172246856,6.83292146350254,10.127317463831,5.9934151227371,9.85452001093618,5.95123985764491,5.22396762853172,7.93538959346525,9.79961723222923,4.97182120667746,4.45221740616343,4.63087671951045,7.18145920121226,4.76507226201747,6.65800421825247,7.37573710140927,6.65157850653071,7.05961482008834,7.76113337032277,1
8.08793,11.1895,8.40504,6.71345,11.7655,6.41529,9.06945,4.98627,8.68151,7.8951,3.62991,5.97041,6.46676,4.43248,6.84011,5.62619,5.56379,5.04785,8.28207,6.6338,4.80133,6.71654,7.48208,4.62251,3.03882,4.39348,6.12259,3.98838,4.39228,5.39815,6.07785,4.30636,5.90345,8.94786,4.27402,4.38535,4.75417,3.89862,3.04225,5.7756,6.39233,12.5777,8.12628,7.3342,6.88511,6.0439,4.35181,6.75187,6.18039,8.08417,11.7066,6.37175,7.81293,9.4989,7.7084,10.159,4.77942,8.85727,4.76339,11.5307,6.98689,3.80584,5.52057,4.18927,5.26102,3.18599,4.97352,7.59739,5.93893,7.37555,7.18655,6.6279,5.36151,6.77904,1
1404.91730126997,30349.6227141356,1882.0994422597,49.2720984197818,26263.4135397701,33.7668100778638,7819.93570058434,4.46871258042455,2277.49899992823,1740.92685698094,19.3701893529629,70.5354923098529,46.2620610938591,104.042025301567,1777.21225206981,226.188535806604,82.9838709112127,20.2833217047632,3721.73772341782,5023.23594521022,843.703775534344,866.798017523171,646.498569890346,716.276616937498,605.378502953898,0.244951322879026,712.852956793586,201.318929044229,42.4117186047909,0.0,359.044013065235,86.7388429710855,2.96155202365439,2058.0508410098,109.758653632922,1.39268121955413,91.0677247273725,232.602544268412,49.3241376503464,8.41329308648134,2.22116401774079,8565.73305708958,1.4807760118272,0.0,2659.99795085661,0.502088790810135,9.71721495991245,8049.17443948697,1.1105820088704,275.50590341694,19114.483075038,159.923809277337,589.924812747807,1169.94618938497,83.3509524230835,2.29632391074379,5934.38703756947,1542.84843633836,61.9996057309631,10795.6515197847,16.3392232023259,26.9260326813182,4378.11878189058,6459.49469251156,192.794504803747,60.7085652334153,820.706754152234,268.631267692923,4861.03051414942,9.08955091030244,1483.17936708359,383.530352140809,34.2953699734097,226.440011805739,1
9.56629,7.5378,11.7498,10.1351,9.38188,11.454,6.18511,3.83408,4.01707,8.86884,3.55495,5.114,6.62373,10.6282,6.57146,10.5467,8.60354,4.92634,6.81966,8.24988,8.51892,4.63857,8.19029,4.13903,2.90953,6.50482,6.24051,4.86031,6.45365,4.51714,3.0852,4.11691,10.7802,9.52556,4.02086,10.04,5.59371,3.77376,3.28707,5.65324,8.44902,11.599,10.7363,5.40735,5.58188,8.00631,3.58461,5.69714,6.49169,3.8784,5.93753,5.51859,7.48557,7.78951,4.47386,3.82193,8.99349,7.85729,4.13999,8.52713,5.47331,3.58958,7.12459,10.1263,9.44804,3.41384,4.95852,8.75726,4.20326,6.12042,6.00148,7.59257,7.41025,7.30066,0
8.55717,10.8763,11.0153,7.49865,12.474,6.30705,8.97325,3.8824,10.4205,8.42203,3.19452,4.88466,6.42099,6.78313,9.8162,4.99763,5.11249,5.00246,7.94628,10.2379,5.6556,4.31401,7.85622,6.76174,2.93026,4.19494,4.85377,4.15415,4.31013,4.88948,3.9063,3.95177,6.36287,9.00297,3.74716,3.94347,5.00325,4.2678,2.95634,4.66708,6.66411,13.0453,9.09355,5.2366,6.09628,5.51455,4.00979,9.2776,7.38086,5.46325,12.6184,5.77843,6.6816,9.35779,5.44345,10.0992,8.70792,8.26569,4.29419,12.4445,4.91331,5.11316,7.44988,11.6214,8.88697,3.02908,6.12986,6.6669,9.25528,5.78971,5.93542,6.42828,5.81263,6.65946,1
8.15855900192919,9.34960456653386,10.310571500149,6.87556817116434,9.18830788400454,6.75167300332136,7.50667418119774,5.21082288700221,7.23835176116385,6.60181883988476,4.27412610422009,7.43597563763706,7.21151507551704,8.69952622294402,7.31622027627775,8.7106871754537,8.72684893777046,5.59431052479995,8.11807619401109,7.94788793968198,6.49138603363177,12.1387984344904,7.73122673212321,5.66385308634025,4.02371244192896,4.08377755778909,12.2123901685711,4.74174111351699,5.8285275647807,9.703502888016,5.22021667963929,9.76084317230612,8.5370853944062,10.3357070733485,11.5480994768167,5.87229714750328,13.4252785140434,10.9024643875108,9.48724444095315,5.31253947256248,8.20224354231199,10.9136326115591,8.08006545502207,6.86189891458084,7.80701870081693,6.70624840523422,4.88879758912564,7.30764850826462,6.7468885785255,8.09897905400608,8.32925471195976,7.8866782863494,8.40069623412124,8.35590805286605,7.58712803108602,7.01858140401239,5.48639885497939,9.27236059969247,6.24985602958646,7.53740740401225,6.55922188554132,4.90957746447141,8.29947443076098,9.47806623957655,4.65003843604238,4.57107031332437,4.73234701743192,6.97512413673911,6.09262242644365,6.53600722432037,6.93075706613878,6.68916488662592,7.0741830960329,7.12320568776441,1
8.16237,8.21586,9.12692,10.2733,11.5707,5.24089,10.5416,4.47297,6.78101,9.28166,3.16858,5.103,8.76282,9.8408,9.37822,9.51047,4.92194,5.28061,8.45138,10.062,8.82881,4.59517,8.28663,6.60868,2.8833,4.12221,6.19487,3.54535,4.51182,8.22224,5.76779,5.15792,6.17785,9.23785,3.62426,3.54219,4.83295,4.48498,3.08243,4.8154,6.5061,12.9232,10.1939,5.62521,8.05472,5.13468,3.84704,7.12098,6.67888,6.40294,8.3446,6.30874,6.55237,7.37726,6.42595,9.18929,8.86052,10.0544,4.36424,10.5414,6.11722,7.92445,6.7556,9.24391,8.03672,3.06244,5.27054,7.9709,10.25,6.17531,6.48683,5.36995,7.22549,7.56592,1
7.86097743295051,8.34558592987497,8.46902313289433,6.77594238594096,11.2684888436345,6.77777713158386,7.17591096564597,5.3626487113373,8.03449650045484,7.67927560396489,4.23808939329375,10.6071754316737,8.03008985103185,6.5138179234332,9.05649209858169,8.55814944857706,6.45526695555557,5.8834826057374,7.31644830477035,9.28169336051757,6.48000860531463,9.95365223160014,7.93459157213791,5.77958077103239,4.26357828602084,4.1030656180601,9.91180436327184,4.29594935512748,5.76865176093561,8.5998545496123,5.66733414996524,7.00389157758612,7.55901323830366,8.90375785474807,7.62497602681409,6.5285503556183,10.5667344433721,8.46141733269928,5.96280728217262,5.58143753403549,7.13132324554015,12.3536313527992,8.21370426707339,6.91298304999903,8.16996250466605,6.90113103482072,5.27512089294045,8.29085043756166,6.42381683958665,5.32825616070247,12.2803498274575,8.30363311997488,8.36810310235961,7.52199458500168,8.33989126359584,7.18401254513671,6.71749797516126,10.5282944705116,5.95632866140689,9.70046262644418,6.25113215400764,6.07420769101824,6.98757652181577,9.88474118651019,5.01819344446075,4.74894718424209,5.15931882417358,7.50593304018504,4.72671384812033,6.5525769385091,6.85414914645375,6.93188834558244,7.42691448184416,7.70299440363754,1
8.67661,9.62861,10.0554,7.76982,12.2977,6.24521,9.40268,4.38464,4.29652,9.15365,3.07827,5.40321,8.64887,9.40298,8.63755,9.7453,7.04374,6.07329,7.92525,11.1569,8.03979,7.63901,7.41388,8.37775,3.04293,4.08209,9.02289,3.46022,4.3807,7.39705,4.16227,5.70201,5.74578,9.11827,6.47533,6.65025,8.16283,7.30947,4.24895,4.65253,8.61165,12.7984,10.8438,5.60167,6.91859,5.12918,4.04327,7.22953,6.1062,4.337,10.8813,5.27063,6.36169,7.79284,5.94746,7.85406,7.41932,10.2916,3.97534,11.4553,5.82188,4.67585,6.89548,7.32239,7.31828,3.13818,5.08086,5.34657,9.8553,6.28792,6.2115,7.1794,6.74839,6.48523,1
8.96137,10.8974,9.2778,10.6528,12.5791,11.2882,10.5007,4.41778,3.71875,7.81644,3.52083,5.74376,9.2478,9.85884,5.70578,3.86521,5.32709,5.97756,8.24132,8.85335,7.75689,7.03265,8.34509,5.77557,3.05958,4.65652,6.98148,4.02444,5.56374,4.73055,5.22878,6.51429,5.85062,9.11788,6.48388,9.28962,8.15867,9.09622,4.13772,4.8896,7.29799,11.8557,9.02978,6.32075,7.92564,5.30606,5.09682,7.69249,7.30951,6.4178,9.36103,6.44618,6.89069,7.89146,6.79026,3.76278,6.60964,6.95638,4.47257,11.3215,6.16349,4.915,6.39623,4.10973,3.13859,3.4291,5.49115,5.48988,7.8075,6.33266,6.54741,6.62816,6.47468,6.17936,1
8.61348,10.0224,7.13701,8.16792,11.8852,5.73903,8.56626,4.20133,8.91463,7.34791,3.44122,4.94972,10.0456,8.6747,8.44474,4.55738,4.97082,5.06467,8.50648,10.3629,5.81777,5.45525,8.34636,6.30861,3.34536,4.43601,5.45838,4.14706,5.95706,6.54875,3.17687,4.1006,7.21104,8.36364,3.43089,3.69531,5.7991,4.59287,3.51292,5.24621,5.97541,12.7644,9.38878,6.96602,6.9559,4.59511,4.14815,7.1261,7.29019,4.42802,13.158,6.84821,6.52307,8.15304,5.30901,7.87993,6.10834,10.1626,3.99232,10.3827,7.39245,4.12448,6.54377,10.5366,6.68775,3.43627,5.71813,7.40172,5.37529,7.34231,6.73915,5.89846,6.15611,6.09854,1
8.02259,10.0597,9.99447,7.23967,12.5543,5.49004,7.72703,4.43173,9.7815,7.8701,3.24863,12.0481,9.00975,8.32832,8.59886,9.51798,7.72806,3.95173,7.35481,9.16063,6.26892,11.2131,8.13552,8.03184,2.92878,3.91085,11.0127,4.22865,5.76665,10.1246,6.80346,8.44716,9.17049,9.68385,10.8996,4.66044,12.4223,10.8269,9.32714,4.91152,7.12391,13.0654,9.39086,4.85812,7.41017,4.59834,4.20573,7.14004,6.86604,4.21007,13.1797,6.27568,7.14403,6.18168,7.20311,8.31314,7.93176,9.87641,4.25176,10.7808,4.0918,7.50316,7.23457,10.7978,6.07034,3.87519,6.22857,6.07415,8.20562,5.42297,6.82659,5.69541,6.64894,7.41061,1
6.80364,9.13667,9.63883,5.26011,12.2519,6.21209,8.43546,4.27521,4.23988,6.51647,3.28751,4.6161,8.16352,7.24914,9.62494,3.85519,5.25408,4.04114,7.87918,10.705,4.54681,4.58086,7.28605,7.54925,2.73788,4.76552,5.36253,3.78823,4.70392,11.0569,3.31752,4.38977,5.53427,6.40763,3.45877,3.89977,4.92903,4.14329,3.54256,4.57595,6.56481,11.5414,9.29121,6.26141,8.18991,5.58209,5.75956,6.31251,7.17501,4.82607,10.9652,6.87645,6.77712,9.33725,5.79217,7.79545,5.82057,9.69841,4.39821,10.0234,6.15408,6.80862,6.42475,10.719,5.26761,3.24795,5.63143,5.67728,6.31441,6.40954,6.06128,5.3597,7.40071,6.48153,1
9.58402,10.2447,10.6242,6.32398,12.7619,6.27775,8.12231,5.55945,8.86963,5.80938,3.73271,5.14437,6.29208,8.63353,8.32297,6.03093,6.23493,5.15323,7.468,8.51245,4.84652,4.27588,6.74565,5.52383,2.90164,4.13032,6.28922,4.9576,4.34601,4.89006,3.85554,4.5247,5.93809,7.98123,3.58803,4.32149,5.52658,3.98165,2.96079,4.74017,6.24401,11.8963,8.51153,5.65592,5.48485,5.04665,3.84696,8.07603,7.00677,5.1989,10.5364,5.7229,7.72869,6.8899,6.32984,4.01582,5.47459,7.02258,4.26672,11.0314,5.79435,5.58429,6.23773,10.7882,5.95237,3.48452,4.65813,5.95858,7.27233,6.20434,6.09811,4.81718,5.86254,5.79451,1
7.86769403540547,9.48509068481654,8.87982230881979,5.48413486775731,10.6806751291815,6.20464712628977,9.11221073043521,5.00698592098774,8.87344514420451,7.38391614143235,4.24547706293149,5.78062845346732,7.66937815185481,6.39675393137443,9.40671480141254,8.61092960220216,5.55656532292779,4.89160958926081,7.59944039914849,9.28307549322746,6.2808679828171,6.41943847628004,6.9723953233208,5.94677395491324,4.49046834008701,4.30921360773582,6.862054788358,5.10582792643635,5.20813148155432,10.6037522647335,5.24417826907692,6.2799032490461,7.8899569631853,7.83870052345674,6.02756112723464,6.10271506160603,8.50627891288675,6.94378168530527,4.35563357131175,5.56895624071877,6.71069463858168,11.0739991249278,7.92979732521851,6.75768585210712,7.73220216286871,5.99713014359935,8.42326616567423,7.81415254365206,5.4993547620772,5.52052255384059,11.1768821860671,7.05079131303104,8.05591170349042,8.76056107298012,7.04549269342572,9.06501883640479,5.85459097439309,10.9701117546393,6.07079681637546,8.38571436432314,5.65286436400633,6.17229555591118,7.86151254238803,9.17332475414699,5.33941708103385,5.06111897368156,5.37347968759435,7.3755517328103,5.11257042444595,6.25434137633289,7.25156135850448,6.67519923761289,7.31928913724412,7.82893404377869,1
6.10992,6.61225,8.47465,5.4238,8.65125,6.57758,7.02726,6.21366,5.8859,6.0867,3.83869,5.75501,7.24589,7.58062,6.48452,5.08786,5.24304,3.51265,6.82932,6.84565,4.89289,7.21031,5.32025,5.4983,3.30505,4.86397,6.18423,5.35911,4.54803,8.77838,4.51764,5.38983,4.64748,5.98191,4.62582,4.33721,5.0082,4.92788,3.32348,4.66961,6.0741,11.9459,7.88814,6.89789,6.81655,5.21108,5.27104,6.57182,7.37889,5.00507,11.3998,6.35745,7.93976,9.43693,7.25103,6.0538,5.72727,8.31935,4.29127,8.4881,7.17045,5.17191,5.26481,7.03885,6.02762,3.34969,5.39605,5.7253,5.34636,7.2497,7.64241,6.05514,5.83511,6.55767,1
10.0111,8.36938,11.5765,10.4042,8.74432,10.2532,6.86412,4.27539,3.97187,9.11319,3.37926,4.96641,6.4038,10.2414,5.89703,9.96916,7.97756,6.70358,7.10545,7.83889,7.30016,11.9268,7.76429,4.85351,2.68309,4.84233,12.7163,8.48353,7.12862,4.80006,8.56874,12.002,10.2826,11.0462,12.5195,8.23377,13.1842,12.4822,11.5488,5.59054,9.54217,11.6565,9.50573,5.39534,6.34028,8.02588,4.70718,7.02458,6.0973,3.91952,9.01376,6.89164,7.65286,8.00159,8.95658,3.65663,7.54044,7.28255,5.09527,9.04941,6.20333,3.58068,7.15416,8.34296,7.96024,4.40121,5.21579,8.13619,5.06277,6.53005,6.60454,6.75013,7.82654,7.84766,0
