CCL5,TGFBI,NUP214,EPS8,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,LCN2,COL4A5,HOXA1,TRBV21-1,AKTIP,LPAR6,DEPTOR,C3orf14,CXorf57,PCDH9,NUDT11,SH3BP4,target
306.386656637975,7.23491187743772,2761.3689875404198,70.55186034530641,1975.9662485298402,8.676306670467731,6.0969389656672295,28.897923879874806,901.150254328409,2.07324969157647,665.7779611335591,0.0,17596.4661009477,123.172832880629,3654.87399967575,47.277426288714715,1145.29729451952,90.35285281727907,0.934048515325335,247.312379921878,83.8489858958964,589.150862856068,1.56323899103237,6.66539798846176,2743.55779666602,2.33512128831334,5.470408749044,1
8.52862833430328,7.234983647869838,8.13864920639528,4.39155770645001,7.10107053877136,7.0809983062538695,8.47328717388872,10.3534138855715,7.6599987329001,6.88995644011275,6.225068921007769,8.03740555719574,9.51605230386008,6.727873854791759,9.40059129395188,7.8958122865137685,6.955058924770482,4.76847022158139,5.52590828038829,6.573336025537992,5.459438367167749,8.89208525728773,4.43076198613899,4.27226730127242,5.8908051227066895,6.824925048447139,5.581522054749612,1
10.5842,6.57223,9.01202,3.56152,5.04277,4.65115,8.964080000000003,5.18229,4.01277,5.5147900000000005,4.2856,10.3857,7.790019999999998,8.051689999999999,6.27196,8.83941,3.19168,4.02679,4.6151300000000015,4.30272,3.20309,6.0570900000000005,3.7011,3.74048,4.68237,4.69047,4.34341,1
10.8964,9.89226,9.75816,4.8506300000000016,7.876519999999998,4.35934,6.13566,12.6567,4.33831,6.859380000000002,3.70739,7.0214300000000005,4.8593,5.52701,10.9287,7.03844,2.93252,4.09591,4.92395,7.759810000000001,9.86306,5.12448,4.89764,5.45669,6.859380000000002,4.43037,4.96735,0
7.154983739019389,10.3452578952441,9.04697232617261,7.246911270411309,5.33780029435479,7.599022807957361,6.8580736965952385,9.69620859735667,5.74612363342955,7.35923447047467,6.64613634196766,7.690450536676461,10.3388034696422,6.773901642975909,9.1123335272041,5.83036315394556,3.89435853279645,4.6504641686788,5.4774166854331305,6.85175757953534,9.062747898280302,9.08983809412931,4.4317460082278295,4.15690741194201,5.43549661279966,6.68319444571023,5.0236455883850715,1
2967.47970428192,2379.98179174033,2301.33799453291,114.757522239769,3381.69302776217,0.0,1.13153159634558,338.851337631236,3.69290202199207,49.430609980917595,0.0,104.61682773677099,201.27110399314705,5.81699538480987,8280.42937869793,47.6954621803289,0.0,0.0,81.0412045848226,2044.99155839,1516.92693799301,39.225652401989,14.7961913219861,946.4895929397728,401.013485816018,32.416481833929,98.95335433362459,0
10.0769,6.821110000000001,7.4907,4.46165,7.51103,4.59081,6.32354,8.51881,6.09737,6.80289,4.45178,6.5311,6.921869999999998,5.51666,8.09402,12.6957,4.86722,4.27407,3.8853,5.83807,7.6861,6.832889999999999,6.454,6.019,7.79428,7.18308,6.86798,1
9.20643,6.86008,9.16385,4.09765,5.18215,5.0587,6.94095,9.03793,8.6677,6.4945900000000005,6.53362,5.82953,10.0826,6.2166,9.72368,7.024210000000001,4.04983,7.35725,3.90591,4.96022,5.02961,8.47377,6.72093,3.5087,12.0938,4.84415,6.7443300000000015,1
7.7553,7.537960000000001,8.821,4.27309,6.86678,6.8460600000000005,6.98981,5.5892,3.41096,6.33549,9.04291,7.821269999999998,9.77246,6.5879699999999985,8.35693,7.855639999999998,6.2258,4.62364,4.04046,4.97583,8.61657,6.9684300000000015,3.70335,4.0244,4.04117,4.2552699999999986,6.21956,1
11.6504,11.459,9.45577,5.3605800000000015,7.163239999999999,4.054130000000002,5.56415,11.4192,4.1113800000000005,6.41827,3.26571,7.77822,6.97782,6.06926,10.7068,7.278969999999998,2.91521,5.20951,4.94113,7.6807,10.2407,4.79885,7.0738699999999985,5.3708800000000005,6.18398,4.50749,5.5826699999999985,0
