HSP90B1,MARCKSL1,RPL10P9,HADHB,MGAT1,CDIPT,SGTA,NASP,SPEN,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,SH2B3,UTP14C,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,CD70,ASS1,AANAT,PROX1,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,UBN1,SEPT5,BOLA2B,GZMH,HNF1A,OPRM1,SBF1,PDE8A,PKN2,SP3,TRAF3IP3,PPBP,SLC5A12,GLG1,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,KIR3DL3,COX7CP1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,CRYZL1,LRRFIP1,AUNIP,ZC3HAV1,VSIG10,EDEM3,CYP39A1,HAMP,HKDC1,ZNF692,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
8.73956,9.30941,13.5358,10.3188,6.6699199999999985,9.86627,6.88513,3.55675,5.60417,10.2464,8.03208,5.08825,4.72864,8.40473,9.66614,6.5602399999999985,8.41708,3.8763,12.5513,9.90703,5.2614,6.04818,4.24141,6.55013,10.3472,7.23527,5.04916,5.4504800000000015,7.23527,4.80374,3.68219,7.210660000000002,7.58448,4.66399,7.67427,6.39486,4.67497,4.4707,3.92706,3.19003,6.98141,7.75489,6.50614,5.94596,7.00145,9.17478,9.09383,3.90695,4.69532,6.13235,6.74943,5.0751800000000005,10.4512,4.5849199999999986,13.7329,3.61136,8.149410000000001,8.079080000000001,5.41973,5.60227,3.87533,5.56347,7.0841699999999985,11.9293,7.350589999999999,6.3025,3.42221,4.29212,7.8143,4.21775,7.38552,6.99643,4.354419999999998,5.37071,4.4074300000000015,8.3237,4.67575,5.36871,5.43044,6.67702,5.77021,4.09006,5.20091,7.96875,7.9901,6.13017,4.9571,4.679130000000002,7.7572899999999985,5.9305,13.1254,8.75238,0
8.962639999999997,9.30386,13.5062,9.84358,4.47337,9.95036,6.67675,3.93631,7.56577,9.85236,8.1515,6.32966,4.57369,8.61228,8.47138,7.77055,8.55976,4.16514,12.1267,9.84662,5.02254,3.8699,3.82594,5.1723300000000005,8.76709,7.12499,4.1714400000000005,7.611210000000002,7.4188399999999985,4.6898800000000005,3.62211,7.20927,7.77618,5.3597800000000015,7.520569999999998,7.0433,5.25166,3.92266,4.41205,3.412,8.090760000000001,7.57457,6.87362,8.26035,6.27303,9.19483,10.5486,3.54335,4.54626,7.14417,6.9680300000000015,6.9519199999999985,9.33999,7.3039999999999985,13.7783,3.5798400000000004,8.97644,8.320969999999999,4.79944,4.6712099999999985,3.4299,5.246,6.09481,11.9215,7.68676,5.52799,3.3352,4.4272800000000005,7.44448,5.1924199999999985,8.22666,6.684660000000001,4.7859099999999986,5.8683,4.46515,8.910110000000003,4.18428,4.4972,5.0869,7.31844,5.25976,4.24132,7.397880000000002,7.89168,8.7832,6.48286,5.08961,4.644830000000002,6.3373300000000015,5.30612,12.7982,8.63744,1
10.7287,9.0511,13.5427,10.7155,5.73977,10.2404,6.81479,5.21897,8.56552,9.47022,8.38505,6.2298,6.929689999999999,8.39447,8.772160000000001,7.80491,8.62716,4.4521,8.952739999999997,9.53636,5.59042,8.069989999999999,3.59942,7.05929,10.7468,4.68431,4.37812,5.9818,5.69867,5.4783800000000005,3.40916,4.90834,8.684569999999999,3.10746,11.2799,6.51928,4.61147,3.39467,3.87156,3.16494,7.4904199999999985,7.56072,6.02589,9.51183,6.61913,9.05126,11.5022,4.181,4.12921,7.07905,7.21535,8.5197,9.64037,7.18117,10.8012,3.4976,9.27588,8.45712,6.69607,4.86645,5.14149,4.82808,5.44652,12.0944,7.85725,5.7614,3.39191,4.95578,8.357999999999999,4.00479,7.20933,7.64352,4.369680000000002,7.15821,5.16461,8.20368,4.76222,4.95578,5.5069599999999985,6.32158,5.83956,4.34592,7.74458,7.47173,9.8399,6.51885,5.19841,5.12862,6.68002,6.4433,12.6549,8.8163,0
8.12342,9.18314,13.2441,9.91437,5.0117699999999985,10.6567,6.663939999999998,4.17215,8.648480000000001,9.73904,8.610289999999999,5.54106,6.94244,8.32879,8.9779,7.7757,7.98476,6.23782,8.24779,10.2079,4.97497,7.4153699999999985,4.64778,6.78932,11.6934,5.17534,4.2552400000000015,6.76381,5.91565,4.95522,3.97196,6.22166,8.843869999999997,3.4580300000000004,10.6747,6.2568800000000016,5.51334,4.21709,3.83537,3.39862,7.9745300000000015,6.52583,5.55006,9.09635,6.69942,6.94075,9.78418,4.35654,4.16477,6.66722,7.01708,9.20816,7.46168,7.62096,11.2117,3.91376,8.813460000000003,8.625580000000001,4.73611,5.0218099999999986,4.93722,4.77916,6.47101,8.798860000000003,8.48156,6.16461,3.6319,5.30774,8.04454,4.427969999999998,8.1928,9.09033,5.13839,6.0913900000000005,4.76035,9.04165,4.77966,4.950080000000002,5.67796,7.00513,5.71077,4.07509,6.53426,6.00015,8.22536,6.00716,4.7723,4.47895,6.699160000000001,6.21039,9.73756,9.27621,0
10.7917,9.0466,13.6857,10.422,4.82612,10.21,7.06933,5.7841,9.03862,9.00923,8.249460000000001,5.41781,5.84925,8.20938,8.25378,7.247910000000001,8.09441,4.33473,10.4486,9.23506,5.47309,5.79082,3.86113,6.7784,9.99661,5.07343,4.95747,6.44772,6.34474,4.14436,3.93232,5.29132,9.20708,3.4210300000000005,10.1457,6.60128,5.12483,3.74457,4.0481099999999985,3.24834,7.28383,7.3033,5.90721,9.74598,7.103439999999999,9.16078,10.382,4.45364,4.38523,7.08495,6.242380000000002,8.954939999999997,9.71791,8.68755,12.2699,3.29896,9.40631,7.83547,7.1755,5.02074,5.63921,5.04857,6.30155,12.0969,6.50732,5.70016,3.41961,4.4435400000000005,7.90483,4.24931,6.88369,8.73057,4.27441,6.935230000000002,4.92828,7.57227,4.9825599999999985,5.25494,5.25692,6.09703,6.21547,4.14404,7.737360000000002,7.325069999999998,10.5793,6.23387,4.77643,5.65635,7.213019999999998,6.357469999999998,12.5362,8.21871,0
9.25337,8.84675,13.2798,9.34008,6.2944900000000015,8.0024,5.92695,6.7625,7.93463,9.52443,8.5948,7.56122,7.926760000000002,9.37368,8.230260000000001,9.32965,6.72733,3.5877800000000004,9.36138,7.90741,7.0189,7.29006,3.5596,6.939030000000002,10.0522,6.79102,3.81038,5.93427,4.63866,7.23157,3.51466,5.7026,9.64351,4.36157,9.97474,5.75265,4.40865,3.1696,4.04659,3.08315,10.0582,4.70451,4.879580000000002,7.6819,6.3509400000000005,8.45175,9.97812,4.69112,3.7994,9.41831,6.97467,8.54204,8.83667,7.71207,12.4676,3.48202,10.4511,11.1013,5.62781,5.94008,5.35426,5.13855,5.28545,11.4001,8.05337,5.3482,6.19094,4.1357599999999985,6.77464,7.381410000000002,7.72324,7.049930000000002,5.800669999999998,8.14107,6.14391,7.93014,4.264869999999998,4.66461,5.75999,8.37335,5.88591,4.10024,7.7000199999999985,6.88997,10.7742,5.78206,6.5848,5.28341,7.35942,6.58747,11.4328,8.29706,0
8.9663,9.02878,13.2453,9.62185,5.62695,9.53072,6.41844,4.86997,8.512319999999999,10.7967,7.68182,6.39617,5.85281,8.47385,8.977,5.58415,6.9085,8.96592,10.3792,9.91476,4.54161,10.2218,4.7466300000000015,7.55474,11.3294,5.99022,4.3008,6.6454,6.19307,4.964169999999998,3.60866,6.18935,8.65837,3.63388,8.81841,6.43365,4.9871300000000005,3.27379,4.14031,3.35916,6.614539999999999,7.18554,7.28447,9.26234,6.41552,7.43572,10.4904,4.14322,4.32431,5.88223,7.076980000000002,10.1951,10.0567,6.563269999999998,12.6475,3.3046300000000004,7.98416,7.47617,5.60826,5.3638900000000005,5.39379,5.0127,7.011360000000002,11.1708,7.474360000000001,5.02604,3.46051,4.34049,7.8132,4.00902,7.97233,9.44394,4.5506199999999986,7.51486,5.02656,8.298060000000001,4.46221,4.83517,4.43665,6.47473,5.76676,4.32257,6.54585,5.75265,9.19985,5.11651,4.83018,5.26427,6.84709,6.00061,12.0796,8.76169,0
7.6066,8.7815,13.4092,10.1487,5.18329,9.55593,6.56392,3.629280000000001,5.91912,9.83901,7.67564,5.52464,4.79253,7.732289999999999,8.90325,6.5249,8.27517,3.59399,12.7772,9.47289,5.03256,4.78068,3.976080000000001,6.44963,9.99561,7.2991,3.64235,5.44519,7.36437,5.00464,4.0494,7.461360000000001,7.40177,5.40497,9.0429,6.720789999999999,5.39536,3.54918,4.37303,3.7485,7.29927,7.74893,7.7404600000000015,6.30486,5.80462,9.06226,8.94635,3.75942,4.70664,6.05319,6.70285,5.5925400000000005,9.88639,5.60851,13.8345,3.30056,8.295060000000001,7.50658,4.43008,5.1736,3.97999,5.23765,6.45606,11.921,7.40177,5.61854,3.81268,3.88192,8.01367,4.35133,6.922739999999999,6.936660000000002,5.23787,5.7899,5.30675,8.75226,4.86265,4.99008,4.7839,6.9798800000000005,5.0278,4.5195,5.99477,7.696389999999999,7.7043,6.40549,4.2686199999999985,4.39184,6.47927,5.80727,12.9347,8.70759,1
7.6814300000000015,8.58113,13.5022,9.83752,5.59203,10.5415,6.709410000000001,4.09856,8.25902,10.3944,8.49019,5.32741,5.94835,9.23204,8.63803,8.25995,7.70493,4.70115,10.1594,8.96877,5.15642,8.18229,5.7091,6.5765,12.0456,5.51203,4.72358,6.49165,6.28199,4.73343,3.64688,6.21994,8.67055,4.43596,10.6573,6.20044,4.83282,4.5193400000000015,4.02688,3.37766,7.14595,6.6597800000000005,5.25871,9.06604,6.58563,8.274230000000001,8.3837,4.21981,4.35313,6.2207300000000005,7.462639999999999,9.58089,8.80734,7.813510000000001,12.0524,3.39636,8.0876,8.12553,4.59847,4.79634,4.20934,4.84926,6.029719999999998,11.0995,8.39134,5.47236,3.50878,5.05809,7.59634,4.67997,7.905589999999999,8.36642,5.2515,5.52503,4.81724,9.59095,4.86005,5.05294,6.34117,7.31331,5.61679,4.35452,6.665539999999999,6.06597,8.93069,6.05965,5.72626,4.9317,6.9391,5.69762,12.62,8.90324,0
10.5808,8.99361,13.451,10.4632,4.98154,10.0439,7.40354,6.2167900000000005,8.96969,10.6073,8.75429,5.09401,6.5235400000000014,8.27304,8.765089999999999,7.81925,7.886660000000001,3.90487,8.59522,10.1517,5.80631,7.0327199999999985,4.7454,8.110619999999999,9.36553,4.42739,5.24447,7.22204,6.20072,4.74159,4.54431,4.99234,7.927939999999999,2.94007,11.4669,6.81257,5.06546,3.58136,3.92347,3.21671,8.56974,6.55206,5.75014,9.50334,7.07967,9.35422,8.44931,3.76482,4.3977900000000005,6.91955,7.15057,8.76406,9.05845,7.266,12.518,3.43957,8.6256,8.062380000000001,6.53885,4.82123,5.16046,5.48489,5.44671,11.4419,8.19918,6.728389999999999,3.78196,5.37385,8.77767,5.48716,7.9100800000000016,9.16546,6.51031,6.58018,5.64089,7.73043,4.31689,5.58697,4.50959,7.83782,6.0657,3.73512,7.313239999999999,6.56875,9.51181,7.56703,5.56792,5.38005,7.399960000000001,6.14569,12.1426,8.77186,0
9.17379,9.09436,13.4898,10.0163,6.15987,9.77864,6.822030000000002,4.62009,9.29244,9.93122,7.53856,6.50279,4.07833,7.84167,9.30161,7.13398,8.57932,4.92359,12.2983,10.02,5.09655,5.60915,4.08207,6.4031400000000005,9.65466,6.97386,4.10185,8.07138,6.72305,4.433680000000002,3.56425,7.0466,8.16723,5.6937,5.48829,7.04115,5.0719699999999985,3.36115,4.22764,3.30144,7.543039999999999,7.52228,6.93825,8.95275,6.1069900000000015,8.86032,9.65201,3.67439,4.1676400000000005,6.78625,7.27505,8.86293,9.99883,7.1283699999999985,13.4083,3.19061,8.85872,7.90026,4.63223,4.78362,4.39035,4.67257,6.6208100000000005,11.7521,7.527039999999999,5.18965,3.81572,4.44355,7.9470800000000015,4.1162800000000015,8.179969999999999,6.93752,4.78379,6.62365,4.78331,9.29122,4.8829,5.06772,5.24936,7.3285300000000015,5.49289,4.21293,7.507439999999999,7.40415,8.94002,6.13364,5.22606,4.67011,5.09655,5.78052,12.4824,8.96375,1
11.1067,9.04958,13.5772,10.6987,5.0577,10.1959,6.707389999999998,5.17235,9.10498,9.12279,8.38654,5.76092,6.61107,8.473180000000001,8.64705,7.536289999999998,8.37434,4.91525,10.1708,9.01588,5.34557,7.722360000000001,3.54693,6.707999999999998,10.402,4.51226,4.28527,6.44201,6.1814800000000005,5.05034,3.73513,5.2976,8.79782,3.4936199999999995,10.1777,6.91833,4.55342,3.98316,3.90688,3.15592,7.44947,7.6101100000000015,5.89226,9.7717,6.905589999999999,8.74108,9.94516,4.24737,4.1745800000000015,6.9820600000000015,7.10657,8.36828,9.70099,6.50552,12.1146,3.31537,9.35527,8.44924,7.4222199999999985,4.9724900000000005,4.84029,4.8756,5.46584,12.1528,7.2724,5.38806,3.65584,4.66714,8.40937,4.113580000000002,6.60728,6.92392,4.11494,7.2013,5.0022400000000005,8.33077,4.77795,5.17796,5.35331,5.95485,5.68204,4.12743,7.678839999999999,7.3803100000000015,10.0732,6.33025,5.05658,5.02635,6.64495,6.49615,12.6848,8.86997,0
7.60544,9.14001,13.3749,9.68831,5.75006,10.5297,6.8017699999999985,4.3349199999999986,8.28359,10.1206,8.33558,5.24654,6.105169999999998,9.03157,8.687389999999999,7.89129,7.91518,4.88084,9.99012,9.43723,5.50895,7.88755,4.95333,6.64467,11.5388,4.59478,5.06507,6.39842,6.02192,4.7796,3.83474,6.03293,8.24245,3.35123,11.7519,6.29731,5.07543,4.10586,3.96033,3.5886,7.11442,6.6265800000000015,5.4302199999999985,9.12638,6.59225,8.60304,8.8687,4.13937,3.93619,6.170719999999998,7.123939999999998,9.86104,8.83563,7.42655,12.6355,3.29686,8.48731,7.864319999999998,4.58133,5.20819,4.80552,5.08934,6.1176,11.4851,8.176839999999999,5.68731,3.39911,4.88309,7.14395,4.77931,7.47837,9.12742,4.9381900000000005,5.88252,5.03642,9.34807,4.60294,5.67695,4.68952,7.156439999999999,5.79805,4.88594,7.05605,5.53105,8.74951,6.56681,5.68634,4.57281,6.32653,6.1422300000000005,12.7664,8.536610000000001,0
21534.0699661399,1655.1774375942905,15.5614972765275,2031.49518237062,8565.35877042958,1229.25316277751,1884.14628499404,4747.29043077563,7921.63792851024,16279.5933425223,1633.08709226448,282.522263035344,379.84200170432996,2571.20097356936,12206.7023182995,282.936314118682,1658.60017838578,4421.57326504319,147.834224127011,15564.1753559796,749.862395694924,1143.20454706378,82.1763001395915,7639.359136608259,9876.572490048991,13.621830502964402,42.0019687385332,3082.29793173785,0.0,146.621808068149,27.394726633334603,41.7331063325056,9821.7955395086,6.37581245652002,2277.63732865539,6.7337171305837,4.79546605146423,6.42357197602913,1.9014180774561296,0.0,6726.45065522442,2.82936314118682,2.12202235589011,10979.091761264799,2525.3950362260503,244.53031983111697,79.064997385624,1.66844136305368,16.3062473564643,4582.09642743845,303.984486842948,2345.55589558179,12703.7967892529,1716.7459781497,1231.48030720156,10.3093052773664,2657.17185638672,924.006686633282,5094.49049672309,14.1468157059341,1077.55081829115,104.686436223912,3.5367039264835203,0.0,987.7933112574001,414.034987135798,59.36073451825421,853.6241550526711,1980.90234388017,23.6628980293593,559.031577324838,8335.32074944417,381.76007986370695,10759.462919264399,134.895783790218,1107.40512776648,0.0,96.3578968628916,22.387106062558303,313.725811466307,223.24944613947102,0.0,1447.30417190377,781.057026570222,3448.527295458821,89.35890843013607,351.871276476433,31.122994553055,2.10731293811188,1540.46612846296,0.0,8791.01926399938,0
9.70536,10.1802,13.6787,9.84766,5.25584,10.1085,6.27047,3.62001,6.86609,9.96217,7.83362,5.2237300000000015,6.04513,9.1791,8.78167,7.8510399999999985,8.362169999999999,4.55802,9.79381,10.6188,5.96445,4.407769999999998,3.98424,6.27891,9.94988,4.78859,5.56697,5.61987,5.92401,4.64419,3.4682699999999995,6.12219,8.25654,3.26399,9.66663,6.14595,4.78105,3.63995,4.15953,3.01745,7.84355,6.10044,5.55074,9.05161,5.97156,8.14129,9.48218,4.17782,4.90982,6.9328699999999985,6.6494300000000015,7.25023,8.85565,6.73905,12.3057,3.45462,9.22459,8.35597,4.67201,5.36086,3.91101,6.755889999999999,7.20075,11.298,8.06475,5.68915,3.19498,4.43929,7.5015100000000015,4.63885,7.74218,7.32325,4.82242,7.13887,4.7013,7.567639999999999,4.62201,5.20285,5.8017699999999985,7.9499,6.19257,3.88679,7.07353,6.17534,9.31474,6.34612,5.55215,4.6241900000000005,8.0277,6.43601,12.4256,8.69266,0
10.6006,9.07616,13.5636,10.562,4.9846900000000005,10.1173,6.6052300000000015,4.45874,8.334389999999999,9.13416,8.89605,6.23412,6.76687,8.019789999999999,7.99384,7.8159100000000015,8.27518,4.18945,11.1122,9.20067,5.27379,5.94143,3.47891,6.66136,10.1059,5.04424,4.59966,5.98684,6.24683,5.05269,3.48115,6.01786,8.39798,3.88677,10.2033,6.53953,4.24135,3.86582,3.73501,2.98964,7.430160000000001,7.6783199999999985,6.14987,9.36892,6.644419999999998,9.16326,10.8547,4.17074,4.10352,6.9957,7.03135,8.02369,9.25456,7.15833,12.7207,3.44136,9.37526,8.326,7.019419999999998,4.78861,4.6946900000000005,4.90045,6.0071,12.2213,7.12825,5.5682800000000015,3.5877,4.88455,7.99057,4.97129,6.58795,6.819089999999999,3.95924,7.53207,5.02496,8.198030000000001,4.74448,5.11885,5.4505,6.10454,5.69315,4.17101,7.76634,7.71962,9.92272,6.664039999999999,4.98826,4.74594,6.687130000000002,6.64078,12.8179,8.830910000000003,0
9.5288,9.81917,13.634,10.1403,5.8103099999999985,10.2074,6.82545,3.9419,8.99199,10.4037,8.26487,6.35379,7.2735699999999985,9.00435,9.25563,8.357280000000001,8.73293,4.74071,10.0388,10.0289,5.6805,6.1477,4.01251,6.52751,10.3277,5.13753,4.54526,7.70568,6.2529900000000005,4.4489800000000015,3.71662,6.32839,8.10454,3.12899,10.6419,5.97599,4.53935,4.16065,3.83235,3.00715,8.1556,6.89958,6.85662,9.15217,6.88152,8.83,9.56461,3.65196,4.19626,7.05572,7.64071,8.5273,8.62759,7.854139999999999,12.7944,3.37345,8.93394,8.8922,5.26352,4.82801,4.50522,5.7773900000000005,6.4722800000000005,11.611,8.005,5.37437,3.3972,4.67715,7.51043,5.0387,8.70774,6.33172,4.64269,6.31398,4.78918,9.07327,4.45491,5.07826,4.91478,7.85125,6.26892,3.95321,8.07654,6.44643,8.73574,6.5258699999999985,5.7001,5.15929,7.082000000000002,5.52639,12.5496,9.34418,0
8.509,8.29781,13.2552,9.04226,6.47595,7.79063,6.04124,6.01273,8.43004,9.61482,8.49452,7.6572,7.51329,9.23102,8.269810000000001,9.15258,7.00098,4.4086,10.1441,7.562130000000002,6.89532,7.8399,3.88101,6.6048800000000005,10.253,6.71,4.28422,6.44234,4.28274,6.5103800000000005,3.02346,5.15692,8.45002,4.116619999999998,10.3006,5.3882,4.56942,3.37746,4.385669999999998,3.0455400000000004,10.0461,5.09805,4.92968,7.5446300000000015,6.66755,8.338569999999999,8.15199,4.4870199999999985,3.9052,9.40568,7.1555300000000015,9.32428,8.90595,8.472760000000001,11.9555,3.2406900000000003,10.4614,10.0586,5.99288,6.00537,5.82522,5.95982,4.4986,11.1412,7.73632,5.73128,5.6330300000000015,4.95573,5.88909,7.63742,7.652589999999999,7.40008,4.69458,7.94538,5.47091,8.18169,4.14045,5.1967,6.41638,7.83415,5.4273099999999985,3.80294,7.56603,5.89239,10.0586,5.65273,6.693910000000002,6.10113,8.1717,6.632439999999999,11.6919,8.06818,0
8.06746,8.972719999999997,13.4329,9.86284,4.69271,10.4702,6.48493,4.27415,9.59341,10.0234,8.4701,5.48171,6.2035300000000015,8.708060000000001,8.639619999999999,8.209489999999999,7.89945,4.35702,10.2286,9.51807,4.97455,8.896,4.94181,6.3265400000000005,12.0016,5.0541800000000014,4.5112,7.00042,6.0517400000000015,4.68038,3.68853,5.9026,8.856710000000003,3.5725,10.8769,6.1944300000000005,4.88865,4.27415,3.7952,3.35981,7.19648,6.606039999999999,5.81988,9.61936,6.54346,8.14989,8.33049,4.01463,4.18297,6.2392699999999985,6.99551,10.0881,8.64734,7.90246,12.2069,3.3951800000000003,9.25889,7.9775399999999985,5.11824,4.96183,4.8029,5.16297,5.99579,11.0728,8.08146,5.55544,3.38835,4.68686,7.637810000000001,4.30316,7.5191,7.93796,4.77022,5.5988,5.8617599999999985,9.41253,4.84804,5.62175,5.40592,6.6250800000000005,6.0027,4.43133,7.1204100000000015,5.8872800000000005,8.78626,6.3489,6.06679,4.52615,6.98176,6.12948,12.5977,8.90429,0
8.16742,10.3419,13.3236,9.03248,4.31596,8.9459,7.04471,4.31913,8.03013,10.4734,7.749519999999999,6.4138199999999985,6.9603899999999985,7.17027,8.98643,5.20659,8.02989,5.19083,6.561560000000001,7.72699,6.30666,10.0868,4.29258,6.31839,9.26823,3.54503,5.39579,5.97725,6.30445,4.4878300000000015,3.85199,5.16637,8.26269,3.1219900000000003,11.7775,6.49255,4.7984300000000015,4.00341,4.893669999999998,3.31095,7.2827,7.68045,6.8590300000000015,9.39768,7.0888800000000005,8.13221,5.2451300000000005,4.65651,5.47086,5.83934,4.79582,6.932060000000001,9.59937,3.60785,9.58073,3.73813,7.3103,6.9234,5.59697,6.07229,5.5183,4.83855,6.14575,10.677,6.23793,6.3866,3.33595,4.9490300000000005,8.811760000000003,4.6391,6.30909,6.57305,6.23318,7.30662,5.38912,6.07463,4.668819999999998,5.92339,4.7389800000000015,6.61062,6.212999999999999,4.4637400000000005,6.8202,3.9215,7.19958,6.68588,5.7759800000000014,4.94602,7.08943,5.47426,12.0863,8.33445,0
14523.896654452901,1900.96890365973,7.41118480958961,2631.56799694131,7622.131785189741,2262.35198841105,1483.36338194428,2252.32956977885,6031.15386113919,3036.6726340799,959.7803258753993,485.384199679072,416.261546805283,2359.5297156842607,4114.99890919221,718.8849265301918,1415.07822847434,956.534423090397,2600.09067069769,6081.74075736718,236.18834736208905,1422.48437899031,55.93423105477221,869.7356554947729,4061.09386603328,114.669785198253,97.9851841637487,1294.71397897293,0.0,88.6485567861393,15.9460606700196,374.264832884275,7433.146535627091,5.93994407101262,663.30104045827,32.8443914235181,12.5177870061304,123.565670106816,3.97778766430763,0.0,2510.30553352249,4.94078987305974,1.23519746826493,2487.6920098399105,1302.80771832942,272.16755665863496,2674.0254491521,4.5012468037594,18.049756282681,8561.93502424662,733.0723855159979,1306.35240279009,2813.1758001617,14844.7458777144,6689.829488122889,10.2872440739594,6587.443793502529,2673.53141907867,5075.5261321088,38.291121516213,1546.12928945518,43.231911389272696,1.23519746826493,0.0,2333.9317297953303,612.929363526297,70.4329121579602,564.468243280311,347.131998433599,59.99063054117021,798.168172813936,7550.423578735641,22.582595979980894,5892.828469530079,133.242927237484,2464.22167302469,0.0,74.34323092933991,94.48601631745208,1891.0745305535997,802.056867133571,3.0100666471783595,2026.6771420215,260.394693824569,3260.77120802364,337.99847950008,978.668285288028,259.391468335636,402.835412012472,1732.27947422488,0.0,3034.1120052586707,0
7.170939999999999,9.1343,13.244000000000002,9.67829,5.09751,10.6568,6.624810000000001,4.1475300000000015,8.47418,9.80308,8.44003,5.25699,6.40534,8.80408,8.755930000000001,7.863939999999999,7.56013,4.42399,10.4386,8.58205,5.6644,8.512319999999999,4.98929,6.8280699999999985,12.1161,5.66834,5.3519,6.48837,6.11252,4.89566,3.64705,6.4061,8.71522,3.53758,10.7407,6.6989899999999984,4.712280000000002,4.20934,3.74442,3.45971,6.76814,7.076289999999998,6.06216,9.51447,7.18445,7.50303,7.49597,4.26918,4.40611,5.73142,6.763730000000002,9.95503,8.60092,6.890789999999999,12.6253,3.3714800000000005,8.36942,7.82975,5.35501,5.15276,4.92902,5.3038,5.7621699999999985,11.1407,7.93988,5.74869,3.4913199999999995,5.52107,7.45028,4.4949,7.77405,7.768639999999999,5.26764,6.02766,4.55344,9.001,5.30225,5.93005,5.0110800000000015,6.5625,5.76891,4.25778,7.0922800000000015,5.7252,8.33981,6.08656,6.11056,4.81104,6.7655,5.25981,12.0661,8.57351,0
12547.2057858176,1483.4758666712198,76.2575759316947,1628.22881444803,7819.852960667109,2296.7592166729896,1174.67501731845,2579.27825969471,6026.64372592448,3554.7351480950106,1299.64017984091,460.57068204302004,2206.14940602391,2973.32922968541,4553.39641553622,1268.00387886423,1036.69742501812,1360.9951706587199,668.583863401137,15841.251273118301,312.694726056259,2010.5039677037805,83.595441648159,949.0974143545579,7883.23682841746,80.7358419634797,144.717453006635,1739.48602587108,0.0,112.042922407615,0.0,190.64393982923698,6457.3498574078185,28.177613786774998,879.622271212106,35.9285497956092,2.5094471651754,32.3827257149563,15.086610833756001,0.0,3872.77020685639,7.09372799364602,0.0,3020.8254720658892,540.6678105025389,358.137362886172,5760.108687520121,7.521691406764539,11.3132165849913,7461.016767336941,532.100444561156,1502.4731660554598,4282.52543798517,14454.3101667812,1961.4157902431202,3.69247190934082,7697.92156074615,2205.20253097383,3949.39247176288,32.8084919706128,907.7784974125259,24.828047977761106,1.7734319984115,0.0,1584.6199074742099,376.503794405494,38.5914133614362,569.655063416673,357.5891520805809,61.7320444043099,567.257206685992,9044.63674634257,10.8762761409936,6077.712877547379,94.89792979682508,2099.1643680798893,0.0,33.9878132450638,120.510769199664,1180.57313205661,328.777798274411,6.794538798407348,1383.0096949542199,399.741179778191,2473.7447262985697,372.441448700466,710.195862661828,18.6210359833208,18.1699380504262,1405.1996007381601,0.886715999205753,4012.3279429772497,0
7.7247,10.1557,13.5956,10.1563,5.0562,10.035,6.56884,3.5380000000000003,5.80923,9.95772,8.5583,5.8909,5.6075800000000005,8.51984,8.91669,7.8521800000000015,8.30441,3.81315,11.7687,9.96513,4.84216,4.73574,4.040030000000002,5.64418,9.2687,6.5149,4.09569,5.60741,6.80635,4.4905599999999986,4.12832,6.85504,8.05322,4.52578,7.4348899999999984,6.68268,4.69991,4.01893,3.98568,3.1203,8.67027,7.11325,6.67255,7.520510000000002,6.5667300000000015,9.36334,10.45,3.97231,4.276680000000002,6.10497,6.7016300000000015,6.34849,9.84051,5.85837,13.0804,3.30766,9.15207,8.666360000000001,4.71454,5.22371,3.9462,5.1226699999999985,6.86997,11.9788,7.922639999999999,5.60009,4.11414,4.47362,7.582560000000001,4.76975,7.94499,7.7393399999999986,4.72295,6.359,4.86484,8.7284,4.95579,4.9467,5.6235800000000005,7.1608,5.2394,4.0511300000000015,6.16252,7.810589999999999,8.10718,6.344130000000002,4.9396,4.55486,6.44158,5.74288,12.6903,8.93816,1
11.0196,9.11374,13.615,10.4651,5.45761,10.1657,6.70332,4.27856,8.762960000000001,9.10242,8.67492,6.56998,6.43644,8.544880000000001,8.59615,7.8567300000000015,8.21815,4.0760000000000005,10.1076,9.77046,5.71915,7.54926,3.62125,6.3525800000000014,9.93065,4.7652,4.4299,6.37362,5.79006,4.86649,3.99649,5.28078,8.526480000000001,3.8919,9.71204,6.27813,4.7993,3.63115,3.9318,3.19683,7.57682,7.532739999999999,6.07822,9.55322,6.48905,9.12295,10.8981,4.01167,4.08521,6.93325,7.19458,8.288210000000001,9.50887,6.6964,11.7963,3.41886,9.42125,7.8304300000000016,6.8224800000000005,4.6424,4.78655,4.83344,6.71329,12.1517,7.34675,5.78376,3.33837,4.43262,8.01356,4.3239,6.57684,6.58373,4.3506800000000005,7.2138,4.9810300000000005,8.60133,4.54674,4.95964,4.9952,5.7864900000000015,5.86406,4.1134900000000005,7.673319999999999,7.578880000000002,10.0378,6.41876,5.0225800000000005,4.458,6.89703,6.14328,12.7456,8.83483,0
