HSP90B1,MARCKSL1,RPL10P9,HADHB,RAB6A,MGAT1,CDIPT,SGTA,CTSC,NASP,SPEN,IER2,CPNE3,STT3A,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,JARID2,SH2B3,UTP14C,NRGN,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,RRAD,MLH3,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,TCN1,ZC3H11B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,EGF,ITGA2B,CD70,CRTAM,NKX2-2,TAT,GNA13,CPNE1,ELK4,GLE1,VCY,IL11,ST8SIA4,GUCY1A2,ZNF124,RIT2,ASS1,AANAT,ABCB9,PROX1,ZFX,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,EIF4G1,UBN1,NCKAP1L,SEPT5,BOLA2B,SF1,GZMH,HNF1A,DLGAP1,OPRM1,NPIPB13,DDX39B,SBF1,PDE8A,OSBPL8,DAZAP2,PKN2,NFATC2IP,RGPD5,SP3,CASP8,GRIK2,TRAF3IP3,PPBP,SLC5A12,MNX1,GLG1,RPL23,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,L3MBTL1,KIR3DL3,RPSAP44,COX7CP1,YWHAB,MLX,MKNK2,RUFY1,NRN1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,DCAF16,CRYZL1,LRRFIP1,ARSJ,AUNIP,ZC3HAV1,VSIG10,EDEM3,CALML5,CYP39A1,HAMP,HKDC1,ZNF692,B3GALT1,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
8.962639999999997,9.30386,13.5062,9.84358,5.94046,4.47337,9.95036,6.67675,9.32273,3.93631,7.56577,11.1619,8.98475,6.60475,9.85236,8.1515,6.32966,4.57369,8.61228,3.89332,8.47138,7.77055,11.7175,8.55976,4.16514,12.1267,9.84662,5.02254,3.8699,4.62407,9.28694,3.82594,5.1723300000000005,8.76709,7.12499,4.1714400000000005,7.611210000000002,7.4188399999999985,5.10808,7.18478,4.6898800000000005,3.62211,7.20927,7.77618,5.3597800000000015,7.520569999999998,5.3188900000000015,9.88132,7.0433,7.22295,3.3438800000000004,4.14817,7.10134,8.921489999999997,8.958,7.89835,6.08122,5.62112,8.41922,4.32191,4.31826,3.2939199999999995,5.25166,3.92266,5.36988,4.41205,5.6904,3.412,8.090760000000001,7.57457,6.87362,6.61463,8.26035,9.19273,6.27303,9.19483,6.871810000000001,10.5486,3.54335,4.9394,4.54626,7.691389999999998,6.09976,7.14417,6.9680300000000015,6.6444,10.6917,6.9519199999999985,6.630489999999999,4.52765,9.33999,7.025689999999999,2.78331,7.3039999999999985,13.7783,3.5798400000000004,5.99399,8.97644,5.6321,8.320969999999999,4.79944,4.6712099999999985,3.4299,5.246,4.4981,6.09481,7.430510000000001,11.9215,11.4961,8.30035,8.56386,10.1056,3.76839,7.68676,5.52799,3.3352,4.4272800000000005,7.44448,5.1924199999999985,6.5834800000000016,8.22666,6.684660000000001,2.94542,4.7859099999999986,5.8683,4.46515,8.910110000000003,4.19635,4.18428,4.4972,5.0869,7.31844,3.63575,5.25976,4.24132,7.397880000000002,7.89168,8.7832,6.48286,5.08961,4.644830000000002,6.3373300000000015,5.30612,12.7982,8.63744,1
10.7287,9.0511,13.5427,10.7155,6.38316,5.73977,10.2404,6.81479,9.80917,5.21897,8.56552,11.9135,8.893419999999997,8.96749,9.47022,8.38505,6.2298,6.929689999999999,8.39447,5.07406,8.772160000000001,7.80491,8.00141,8.62716,4.4521,8.952739999999997,9.53636,5.59042,8.069989999999999,4.60887,7.35232,3.59942,7.05929,10.7468,4.68431,4.37812,5.9818,5.69867,7.386889999999998,7.629739999999999,5.4783800000000005,3.40916,4.90834,8.684569999999999,3.10746,11.2799,3.23928,4.71145,6.51928,7.786580000000002,3.21628,3.69737,5.25284,8.33053,7.24215,8.15524,5.98855,5.22703,8.64413,3.85394,4.20101,3.3566800000000003,4.61147,3.39467,5.26254,3.87156,5.50694,3.16494,7.4904199999999985,7.56072,6.02589,8.01228,9.51183,9.21489,6.61913,9.05126,7.045489999999999,11.5022,4.181,4.7474300000000005,4.12921,9.71837,7.39768,7.07905,7.21535,9.60333,10.1577,8.5197,7.208260000000001,7.06463,9.64037,7.78058,2.86238,7.18117,10.8012,3.4976,5.43824,9.27588,6.1409,8.45712,6.69607,4.86645,5.14149,4.82808,4.86368,5.44652,7.1008,12.0944,12.0228,8.12704,8.477839999999999,9.04637,3.56817,7.85725,5.7614,3.39191,4.95578,8.357999999999999,4.00479,7.981560000000001,7.20933,7.64352,2.87882,4.369680000000002,7.15821,5.16461,8.20368,4.50369,4.76222,4.95578,5.5069599999999985,6.32158,3.69798,5.83956,4.34592,7.74458,7.47173,9.8399,6.51885,5.19841,5.12862,6.68002,6.4433,12.6549,8.8163,0
8.12342,9.18314,13.2441,9.91437,5.35334,5.0117699999999985,10.6567,6.663939999999998,9.13564,4.17215,8.648480000000001,11.5024,8.21379,6.83292,9.73904,8.610289999999999,5.54106,6.94244,8.32879,4.45179,8.9779,7.7757,10.3128,7.98476,6.23782,8.24779,10.2079,4.97497,7.4153699999999985,4.6992400000000005,6.09189,4.64778,6.78932,11.6934,5.17534,4.2552400000000015,6.76381,5.91565,6.99869,6.8702,4.95522,3.97196,6.22166,8.843869999999997,3.4580300000000004,10.6747,3.90053,7.5343300000000015,6.2568800000000016,6.6226699999999985,3.22941,3.67875,5.60357,8.991610000000003,8.806939999999997,7.7941699999999985,5.84427,5.61016,8.69968,4.17172,4.57121,3.02627,5.51334,4.21709,5.29251,3.83537,5.21054,3.39862,7.9745300000000015,6.52583,5.55006,5.81119,9.09635,7.26468,6.69942,6.94075,7.27588,9.78418,4.35654,5.1768,4.16477,8.9471,5.6271900000000015,6.66722,7.01708,6.01117,10.8407,9.20816,6.16897,5.61664,7.46168,8.36727,2.73168,7.62096,11.2117,3.91376,5.61474,8.813460000000003,5.85706,8.625580000000001,4.73611,5.0218099999999986,4.93722,4.77916,4.57251,6.47101,6.32132,8.798860000000003,11.216,7.90671,9.32239,8.96908,3.987130000000001,8.48156,6.16461,3.6319,5.30774,8.04454,4.427969999999998,5.50966,8.1928,9.09033,2.79506,5.13839,6.0913900000000005,4.76035,9.04165,4.4223,4.77966,4.950080000000002,5.67796,7.00513,3.88428,5.71077,4.07509,6.53426,6.00015,8.22536,6.00716,4.7723,4.47895,6.699160000000001,6.21039,9.73756,9.27621,0
10.7917,9.0466,13.6857,10.422,5.92229,4.82612,10.21,7.06933,9.29361,5.7841,9.03862,11.179,8.46088,8.34199,9.00923,8.249460000000001,5.41781,5.84925,8.20938,4.71793,8.25378,7.247910000000001,8.78379,8.09441,4.33473,10.4486,9.23506,5.47309,5.79082,4.90007,7.40108,3.86113,6.7784,9.99661,5.07343,4.95747,6.44772,6.34474,6.08865,8.210560000000001,4.14436,3.93232,5.29132,9.20708,3.4210300000000005,10.1457,3.8047,4.8990300000000016,6.60128,7.582039999999999,3.19575,4.15963,4.43624,8.6764,7.30757,7.73416,6.51104,5.71737,8.44567,4.5407199999999985,4.34259,3.50869,5.12483,3.74457,5.4253300000000015,4.0481099999999985,5.3020000000000005,3.24834,7.28383,7.3033,5.90721,7.7801,9.74598,8.92207,7.103439999999999,9.16078,8.38653,10.382,4.45364,4.9793,4.38523,10.4521,8.12593,7.08495,6.242380000000002,10.2797,9.81139,8.954939999999997,6.84882,8.60068,9.71791,6.90832,2.9432,8.68755,12.2699,3.29896,5.35044,9.40631,6.12553,7.83547,7.1755,5.02074,5.63921,5.04857,5.1427,6.30155,7.622730000000002,12.0969,11.9416,7.50996,8.26252,8.99263,3.85094,6.50732,5.70016,3.41961,4.4435400000000005,7.90483,4.24931,7.983810000000001,6.88369,8.73057,2.9127,4.27441,6.935230000000002,4.92828,7.57227,4.78,4.9825599999999985,5.25494,5.25692,6.09703,3.85288,6.21547,4.14404,7.737360000000002,7.325069999999998,10.5793,6.23387,4.77643,5.65635,7.213019999999998,6.357469999999998,12.5362,8.21871,0
9.25337,8.84675,13.2798,9.34008,5.01398,6.2944900000000015,8.0024,5.92695,8.014619999999999,6.7625,7.93463,11.3833,8.41872,8.20181,9.52443,8.5948,7.56122,7.926760000000002,9.37368,4.68671,8.230260000000001,9.32965,9.16347,6.72733,3.5877800000000004,9.36138,7.90741,7.0189,7.29006,4.03825,8.07835,3.5596,6.939030000000002,10.0522,6.79102,3.81038,5.93427,4.63866,6.53021,8.01924,7.23157,3.51466,5.7026,9.64351,4.36157,9.97474,6.68795,6.74972,5.75265,9.19754,3.24782,3.55806,4.12289,8.53531,9.24474,10.0998,4.16493,3.57526,8.51501,3.48871,5.08608,3.5119800000000003,4.40865,3.1696,4.59748,4.04659,5.05839,3.08315,10.0582,4.70451,4.879580000000002,8.16469,7.6819,8.55262,6.3509400000000005,8.45175,7.5408300000000015,9.97812,4.69112,4.07267,3.7994,12.1563,7.13205,9.41831,6.97467,8.6213,8.22366,8.54204,7.44923,8.00347,8.83667,6.0570900000000005,3.4658800000000003,7.71207,12.4676,3.48202,4.84845,10.4511,6.956360000000001,11.1013,5.62781,5.94008,5.35426,5.13855,6.61383,5.28545,6.35198,11.4001,9.82911,6.723889999999999,7.9215,7.9312,4.3335599999999985,8.05337,5.3482,6.19094,4.1357599999999985,6.77464,7.381410000000002,6.80713,7.72324,7.049930000000002,4.51828,5.800669999999998,8.14107,6.14391,7.93014,4.3261400000000005,4.264869999999998,4.66461,5.75999,8.37335,3.42135,5.88591,4.10024,7.7000199999999985,6.88997,10.7742,5.78206,6.5848,5.28341,7.35942,6.58747,11.4328,8.29706,0
8.9663,9.02878,13.2453,9.62185,6.33004,5.62695,9.53072,6.41844,8.50152,4.86997,8.512319999999999,12.8032,9.05725,7.14018,10.7967,7.68182,6.39617,5.85281,8.47385,4.68061,8.977,5.58415,9.60311,6.9085,8.96592,10.3792,9.91476,4.54161,10.2218,4.16096,7.54505,4.7466300000000015,7.55474,11.3294,5.99022,4.3008,6.6454,6.19307,6.935789999999999,7.7526100000000016,4.964169999999998,3.60866,6.18935,8.65837,3.63388,8.81841,4.0826699999999985,7.50697,6.43365,5.4485800000000015,3.19944,3.61203,8.34292,8.47762,8.626380000000001,7.1202,5.76454,5.3823300000000005,8.46394,4.02646,4.20063,3.45127,4.9871300000000005,3.27379,5.26224,4.14031,7.817,3.35916,6.614539999999999,7.18554,7.28447,5.3110800000000005,9.26234,8.42023,6.41552,7.43572,8.729510000000001,10.4904,4.14322,4.69832,4.32431,9.71622,6.14693,5.88223,7.076980000000002,7.392010000000001,12.0479,10.1951,6.712210000000002,8.4892,10.0567,9.51603,2.75813,6.563269999999998,12.6475,3.3046300000000004,5.1885,7.98416,7.788839999999999,7.47617,5.60826,5.3638900000000005,5.39379,5.0127,4.85891,7.011360000000002,6.66547,11.1708,10.5657,8.01768,9.95849,9.12583,4.27754,7.474360000000001,5.02604,3.46051,4.34049,7.8132,4.00902,5.45236,7.97233,9.44394,3.13223,4.5506199999999986,7.51486,5.02656,8.298060000000001,3.72964,4.46221,4.83517,4.43665,6.47473,3.51617,5.76676,4.32257,6.54585,5.75265,9.19985,5.11651,4.83018,5.26427,6.84709,6.00061,12.0796,8.76169,0
7.6066,8.7815,13.4092,10.1487,5.8608,5.18329,9.55593,6.56392,9.06556,3.629280000000001,5.91912,11.5502,7.809639999999999,6.00506,9.83901,7.67564,5.52464,4.79253,7.732289999999999,4.599469999999998,8.90325,6.5249,12.3991,8.27517,3.59399,12.7772,9.47289,5.03256,4.78068,4.98651,11.2752,3.976080000000001,6.44963,9.99561,7.2991,3.64235,5.44519,7.36437,5.7053400000000005,5.89531,5.00464,4.0494,7.461360000000001,7.40177,5.40497,9.0429,6.00831,9.87747,6.720789999999999,6.83633,3.32684,4.4238800000000005,5.50279,8.80131,7.93568,7.43357,6.37741,6.23021,6.97329,5.036969999999998,4.972169999999998,3.46561,5.39536,3.54918,6.11956,4.37303,6.13017,3.7485,7.29927,7.74893,7.7404600000000015,5.46229,6.30486,9.41592,5.80462,9.06226,5.78765,8.94635,3.75942,5.42066,4.70664,7.95688,5.6872099999999985,6.05319,6.70285,5.30508,10.2403,5.5925400000000005,5.73571,6.01697,9.88639,4.87742,3.19018,5.60851,13.8345,3.30056,5.8606300000000005,8.295060000000001,5.13915,7.50658,4.43008,5.1736,3.97999,5.23765,4.06637,6.45606,7.42815,11.921,11.4754,7.6895,8.59287,10.9077,3.82467,7.40177,5.61854,3.81268,3.88192,8.01367,4.35133,4.7265,6.922739999999999,6.936660000000002,3.45232,5.23787,5.7899,5.30675,8.75226,4.30018,4.86265,4.99008,4.7839,6.9798800000000005,3.84037,5.0278,4.5195,5.99477,7.696389999999999,7.7043,6.40549,4.2686199999999985,4.39184,6.47927,5.80727,12.9347,8.70759,1
7.6814300000000015,8.58113,13.5022,9.83752,5.0681,5.59203,10.5415,6.709410000000001,8.93569,4.09856,8.25902,11.405,7.80796,6.0118800000000014,10.3944,8.49019,5.32741,5.94835,9.23204,4.31036,8.63803,8.25995,9.61971,7.70493,4.70115,10.1594,8.96877,5.15642,8.18229,4.48631,7.62902,5.7091,6.5765,12.0456,5.51203,4.72358,6.49165,6.28199,6.72496,7.0167,4.73343,3.64688,6.21994,8.67055,4.43596,10.6573,4.1263,6.25105,6.20044,6.6921800000000005,3.0908,3.8189,5.0823800000000015,8.75346,7.68832,7.7711,5.5739800000000015,5.47972,9.93116,3.85736,4.08458,3.01307,4.83282,4.5193400000000015,5.4867599999999985,4.02688,5.42341,3.37766,7.14595,6.6597800000000005,5.25871,5.05294,9.06604,7.67795,6.58563,8.274230000000001,7.33132,8.3837,4.21981,5.34962,4.35313,8.389560000000001,5.52271,6.2207300000000005,7.462639999999999,6.57597,9.77606,9.58089,5.75934,5.20897,8.80734,8.2966,2.75054,7.813510000000001,12.0524,3.39636,5.57599,8.0876,5.49064,8.12553,4.59847,4.79634,4.20934,4.84926,3.72677,6.029719999999998,6.9768,11.0995,10.9966,7.974289999999999,8.95175,8.98552,4.09116,8.39134,5.47236,3.50878,5.05809,7.59634,4.67997,5.26857,7.905589999999999,8.36642,2.8451,5.2515,5.52503,4.81724,9.59095,4.30693,4.86005,5.05294,6.34117,7.31331,3.74656,5.61679,4.35452,6.665539999999999,6.06597,8.93069,6.05965,5.72626,4.9317,6.9391,5.69762,12.62,8.90324,0
10.5808,8.99361,13.451,10.4632,5.3182800000000015,4.98154,10.0439,7.40354,8.90151,6.2167900000000005,8.96969,11.3533,8.84575,8.42905,10.6073,8.75429,5.09401,6.5235400000000014,8.27304,4.46203,8.765089999999999,7.81925,10.2193,7.886660000000001,3.90487,8.59522,10.1517,5.80631,7.0327199999999985,4.82886,6.2816800000000015,4.7454,8.110619999999999,9.36553,4.42739,5.24447,7.22204,6.20072,10.7032,7.02848,4.74159,4.54431,4.99234,7.927939999999999,2.94007,11.4669,3.80152,8.50832,6.81257,6.10476,3.16537,3.39885,4.9127800000000015,8.92556,7.309819999999998,8.12129,6.44228,5.78086,6.7686,4.02115,4.91975,3.39355,5.06546,3.58136,5.59673,3.92347,5.499,3.21671,8.56974,6.55206,5.75014,8.59873,9.50334,8.52207,7.07967,9.35422,9.40181,8.44931,3.76482,4.66269,4.3977900000000005,10.7408,7.7629899999999985,6.91955,7.15057,7.9146100000000015,9.71566,8.76406,6.45952,7.33189,9.05845,6.8526,2.9008,7.266,12.518,3.43957,5.9056,8.6256,6.30727,8.062380000000001,6.53885,4.82123,5.16046,5.48489,5.13402,5.44671,6.50882,11.4419,10.9679,7.61573,9.9902,9.08591,3.69076,8.19918,6.728389999999999,3.78196,5.37385,8.77767,5.48716,5.95938,7.9100800000000016,9.16546,2.80474,6.51031,6.58018,5.64089,7.73043,4.58939,4.31689,5.58697,4.50959,7.83782,3.58529,6.0657,3.73512,7.313239999999999,6.56875,9.51181,7.56703,5.56792,5.38005,7.399960000000001,6.14569,12.1426,8.77186,0
9.17379,9.09436,13.4898,10.0163,6.0044,6.15987,9.77864,6.822030000000002,9.23886,4.62009,9.29244,11.3631,10.0733,6.49285,9.93122,7.53856,6.50279,4.07833,7.84167,4.31665,9.30161,7.13398,12.1146,8.57932,4.92359,12.2983,10.02,5.09655,5.60915,4.19194,10.4335,4.08207,6.4031400000000005,9.65466,6.97386,4.10185,8.07138,6.72305,4.58885,7.66685,4.433680000000002,3.56425,7.0466,8.16723,5.6937,5.48829,4.78563,9.5446,7.04115,7.52077,3.21715,3.6965,6.3247800000000005,8.87989,8.82584,7.81381,6.0603,5.7362,7.6360199999999985,3.87464,3.93751,2.98641,5.0719699999999985,3.36115,5.34149,4.22764,6.08434,3.30144,7.543039999999999,7.52228,6.93825,6.797789999999999,8.95275,8.65467,6.1069900000000015,8.86032,9.0218,9.65201,3.67439,5.09199,4.1676400000000005,8.35642,7.26646,6.78625,7.27505,7.56572,10.989,8.86293,6.8737,7.12017,9.99883,7.6131,2.83878,7.1283699999999985,13.4083,3.19061,5.4718,8.85872,7.71899,7.90026,4.63223,4.78362,4.39035,4.67257,4.83661,6.6208100000000005,7.08229,11.7521,11.653,8.31846,8.51797,9.80584,3.87694,7.527039999999999,5.18965,3.81572,4.44355,7.9470800000000015,4.1162800000000015,6.62729,8.179969999999999,6.93752,2.88271,4.78379,6.62365,4.78331,9.29122,4.3932400000000005,4.8829,5.06772,5.24936,7.3285300000000015,3.60199,5.49289,4.21293,7.507439999999999,7.40415,8.94002,6.13364,5.22606,4.67011,5.09655,5.78052,12.4824,8.96375,1
11.1067,9.04958,13.5772,10.6987,6.42814,5.0577,10.1959,6.707389999999998,9.43174,5.17235,9.10498,11.6359,9.22089,8.561810000000001,9.12279,8.38654,5.76092,6.61107,8.473180000000001,4.8087300000000015,8.64705,7.536289999999998,8.53009,8.37434,4.91525,10.1708,9.01588,5.34557,7.722360000000001,4.74533,6.9657100000000005,3.54693,6.707999999999998,10.402,4.51226,4.28527,6.44201,6.1814800000000005,6.33826,8.230030000000001,5.05034,3.73513,5.2976,8.79782,3.4936199999999995,10.1777,3.83812,5.0873300000000015,6.91833,7.70034,3.22437,3.73584,5.18761,8.34809,7.40822,7.82793,5.95719,4.98877,8.58031,4.15299,3.81732,3.35077,4.55342,3.98316,5.3575599999999985,3.90688,5.36557,3.15592,7.44947,7.6101100000000015,5.89226,8.48108,9.7717,8.7401,6.905589999999999,8.74108,7.588660000000001,9.94516,4.24737,4.75888,4.1745800000000015,8.791139999999999,7.315930000000002,6.9820600000000015,7.10657,10.5147,10.1984,8.36828,6.85336,7.37891,9.70099,7.1706,2.94746,6.50552,12.1146,3.31537,5.42123,9.35527,5.68078,8.44924,7.4222199999999985,4.9724900000000005,4.84029,4.8756,4.84305,5.46584,7.56703,12.1528,12.0493,8.20325,8.20238,9.0327,3.748580000000001,7.2724,5.38806,3.65584,4.66714,8.40937,4.113580000000002,8.34181,6.60728,6.92392,3.0228200000000003,4.11494,7.2013,5.0022400000000005,8.33077,4.89511,4.77795,5.17796,5.35331,5.95485,3.68755,5.68204,4.12743,7.678839999999999,7.3803100000000015,10.0732,6.33025,5.05658,5.02635,6.64495,6.49615,12.6848,8.86997,0
7.60544,9.14001,13.3749,9.68831,5.13462,5.75006,10.5297,6.8017699999999985,8.61761,4.3349199999999986,8.28359,11.1311,8.8201,6.56107,10.1206,8.33558,5.24654,6.105169999999998,9.03157,5.05835,8.687389999999999,7.89129,9.82998,7.91518,4.88084,9.99012,9.43723,5.50895,7.88755,4.69295,7.39695,4.95333,6.64467,11.5388,4.59478,5.06507,6.39842,6.02192,6.859539999999999,6.78758,4.7796,3.83474,6.03293,8.24245,3.35123,11.7519,4.04469,6.20631,6.29731,6.7695,3.13218,4.13934,4.6755900000000015,8.92025,7.97697,7.478860000000001,6.26806,5.99956,9.36802,4.27108,4.2392,3.3852300000000004,5.07543,4.10586,5.29399,3.96033,5.04209,3.5886,7.11442,6.6265800000000015,5.4302199999999985,4.96867,9.12638,7.45402,6.59225,8.60304,7.41754,8.8687,4.13937,4.85796,3.93619,8.34122,5.78441,6.170719999999998,7.123939999999998,6.35309,10.0275,9.86104,6.15797,5.69185,8.83563,8.273439999999999,3.1847,7.42655,12.6355,3.29686,5.61367,8.48731,6.31003,7.864319999999998,4.58133,5.20819,4.80552,5.08934,4.3306,6.1176,6.960489999999999,11.4851,11.117,7.72803,9.11564,8.29743,4.11768,8.176839999999999,5.68731,3.39911,4.88309,7.14395,4.77931,5.81037,7.47837,9.12742,2.82065,4.9381900000000005,5.88252,5.03642,9.34807,4.884,4.60294,5.67695,4.68952,7.156439999999999,3.4962,5.79805,4.88594,7.05605,5.53105,8.74951,6.56681,5.68634,4.57281,6.32653,6.1422300000000005,12.7664,8.536610000000001,0
21534.0699661399,1655.1774375942905,15.5614972765275,2031.49518237062,2551.1675570554103,8565.35877042958,1229.25316277751,1884.14628499404,3055.0716951371196,4747.29043077563,7921.63792851024,6075.13920964974,10641.9912431294,1099.13164939521,16279.5933425223,1633.08709226448,282.522263035344,379.84200170432996,2571.20097356936,7905.246239201079,12206.7023182995,282.936314118682,1133.69875529856,1658.60017838578,4421.57326504319,147.834224127011,15564.1753559796,749.862395694924,1143.20454706378,20.2630103946788,182.063745008376,82.1763001395915,7639.359136608259,9876.572490048991,13.621830502964402,42.0019687385332,3082.29793173785,0.0,5819.32268804505,55.5559297742461,146.621808068149,27.394726633334603,41.7331063325056,9821.7955395086,6.37581245652002,2277.63732865539,25.6824196492675,1070.93281538164,6.7337171305837,123.63470811414801,0.0,11.302056657334099,12766.4711944612,1983.84176751719,2556.68622149292,919.7982902843179,0.0,8.38808734034969,2355.26177788395,0.534301809009519,115.97225062723,0.0,4.79546605146423,6.42357197602913,89.49488435447651,1.9014180774561296,3462.78981982758,0.0,6726.45065522442,2.82936314118682,2.12202235589011,8715.847277499159,10979.091761264799,10267.1797300054,2525.3950362260503,244.53031983111697,27102.1266122614,79.064997385624,1.66844136305368,1.4251236302561798,16.3062473564643,153.742929527228,20282.7113613305,4582.09642743845,303.984486842948,4294.03736235193,37276.8566988228,2345.55589558179,2993.1415475267304,397.18436966491,12703.7967892529,9078.97718733316,9.25204200922781,1716.7459781497,1231.48030720156,10.3093052773664,0.616127894829629,2657.17185638672,20943.1595721926,924.006686633282,5094.49049672309,14.1468157059341,1077.55081829115,104.686436223912,332.647453229772,3.5367039264835203,0.0,0.0,12382.4574556976,2279.91816151384,11819.537211981102,624.627122214718,10.0085731090211,987.7933112574001,414.034987135798,59.36073451825421,853.6241550526711,1980.90234388017,23.6628980293593,2803.2732466167,559.031577324838,8335.32074944417,10.682066041990499,381.76007986370695,10759.462919264399,134.895783790218,1107.40512776648,0.0,0.0,96.3578968628916,22.387106062558303,313.725811466307,12.7321341353407,223.24944613947102,0.0,1447.30417190377,781.057026570222,3448.527295458821,89.35890843013607,351.871276476433,31.122994553055,2.10731293811188,1540.46612846296,0.0,8791.01926399938,0
9.70536,10.1802,13.6787,9.84766,6.54257,5.25584,10.1085,6.27047,8.724730000000001,3.62001,6.86609,11.8222,8.26031,7.91201,9.96217,7.83362,5.2237300000000015,6.04513,9.1791,3.743,8.78167,7.8510399999999985,11.1122,8.362169999999999,4.55802,9.79381,10.6188,5.96445,4.407769999999998,4.24643,7.25592,3.98424,6.27891,9.94988,4.78859,5.56697,5.61987,5.92401,6.6863,7.5362399999999985,4.64419,3.4682699999999995,6.12219,8.25654,3.26399,9.66663,3.807080000000001,7.21368,6.14595,7.143039999999999,2.95289,4.35279,6.90652,9.16332,7.61971,7.63965,6.46692,6.02719,6.906560000000002,4.18266,4.33977,3.55806,4.78105,3.63995,5.78576,4.15953,5.84141,3.01745,7.84355,6.10044,5.55074,6.909560000000001,9.05161,9.01545,5.97156,8.14129,6.78848,9.48218,4.17782,4.86437,4.90982,9.27412,6.86733,6.9328699999999985,6.6494300000000015,7.10348,11.0912,7.25023,7.55383,4.6116199999999985,8.85565,8.15514,2.85273,6.73905,12.3057,3.45462,5.45742,9.22459,5.1563,8.35597,4.67201,5.36086,3.91101,6.755889999999999,5.3039,7.20075,7.05369,11.298,10.9405,7.703489999999999,10.1546,8.84634,3.75281,8.06475,5.68915,3.19498,4.43929,7.5015100000000015,4.63885,6.3127,7.74218,7.32325,2.98677,4.82242,7.13887,4.7013,7.567639999999999,3.75549,4.62201,5.20285,5.8017699999999985,7.9499,3.94157,6.19257,3.88679,7.07353,6.17534,9.31474,6.34612,5.55215,4.6241900000000005,8.0277,6.43601,12.4256,8.69266,0
10.6006,9.07616,13.5636,10.562,6.39225,4.9846900000000005,10.1173,6.6052300000000015,9.75147,4.45874,8.334389999999999,11.0454,8.84194,8.70065,9.13416,8.89605,6.23412,6.76687,8.019789999999999,4.3533,7.99384,7.8159100000000015,9.14011,8.27518,4.18945,11.1122,9.20067,5.27379,5.94143,4.40969,8.56744,3.47891,6.66136,10.1059,5.04424,4.59966,5.98684,6.24683,6.5415199999999984,7.691039999999999,5.05269,3.48115,6.01786,8.39798,3.88677,10.2033,4.45404,6.38936,6.53953,8.44315,3.28988,4.03429,4.77622,8.525730000000001,7.69925,8.06292,6.00444,5.00251,8.97702,3.96102,3.73071,3.27736,4.24135,3.86582,5.35567,3.73501,5.47783,2.98964,7.430160000000001,7.6783199999999985,6.14987,7.49172,9.36892,9.13565,6.644419999999998,9.16326,6.34499,10.8547,4.17074,5.12725,4.10352,8.28412,6.554989999999999,6.9957,7.03135,10.0977,9.94365,8.02369,6.46225,5.9684599999999985,9.25456,7.477419999999999,3.13933,7.15833,12.7207,3.44136,5.014869999999998,9.37526,6.34926,8.326,7.019419999999998,4.78861,4.6946900000000005,4.90045,4.66865,6.0071,7.731960000000001,12.2213,12.028,7.799539999999999,8.321530000000001,8.722439999999999,3.64611,7.12825,5.5682800000000015,3.5877,4.88455,7.99057,4.97129,8.195210000000001,6.58795,6.819089999999999,3.00887,3.95924,7.53207,5.02496,8.198030000000001,4.77481,4.74448,5.11885,5.4505,6.10454,3.5264,5.69315,4.17101,7.76634,7.71962,9.92272,6.664039999999999,4.98826,4.74594,6.687130000000002,6.64078,12.8179,8.830910000000003,0
9.5288,9.81917,13.634,10.1403,6.17474,5.8103099999999985,10.2074,6.82545,9.3891,3.9419,8.99199,11.3116,9.47809,7.80595,10.4037,8.26487,6.35379,7.2735699999999985,9.00435,4.14933,9.25563,8.357280000000001,10.8166,8.73293,4.74071,10.0388,10.0289,5.6805,6.1477,4.60858,8.34278,4.01251,6.52751,10.3277,5.13753,4.54526,7.70568,6.2529900000000005,6.5598899999999984,7.76788,4.4489800000000015,3.71662,6.32839,8.10454,3.12899,10.6419,5.135669999999998,8.61937,5.97599,7.89279,3.1143,3.61811,6.15617,9.03312,9.00009,8.30387,6.165,5.54018,8.70171,3.76934,4.06585,3.14094,4.53935,4.16065,5.47515,3.83235,5.96884,3.00715,8.1556,6.89958,6.85662,7.025,9.15217,8.19783,6.88152,8.83,8.00789,9.56461,3.65196,4.70233,4.19626,8.42645,7.140560000000002,7.05572,7.64071,8.02861,10.9037,8.5273,7.42209,4.97207,8.62759,8.64462,2.88377,7.854139999999999,12.7944,3.37345,5.15221,8.93394,4.59017,8.8922,5.26352,4.82801,4.50522,5.7773900000000005,4.13911,6.4722800000000005,6.8342,11.611,11.4117,8.482280000000001,8.91424,9.58075,3.79783,8.005,5.37437,3.3972,4.67715,7.51043,5.0387,6.12677,8.70774,6.33172,3.12916,4.64269,6.31398,4.78918,9.07327,4.43918,4.45491,5.07826,4.91478,7.85125,3.3214900000000003,6.26892,3.95321,8.07654,6.44643,8.73574,6.5258699999999985,5.7001,5.15929,7.082000000000002,5.52639,12.5496,9.34418,0
